id_id,id_n_id,id_time,id_meter_id,id_stand_energy_kirim,id_stand_energy_terima,id_v1,id_v2,id_v3,id_i1,id_i2,id_i3,id_frequency,id_power_factor,id_create_date,updated_at,created_at,reactive_energy_import,reactive_energy_export,apparent_energy_import,apparent_energy_export,rssi,lokasi
605268,11,2024-01-01 01:50:03,WITEL_AHU_L3,17545300.0,1245,229,232,230,2,0,0,49.96,0.5797,2024-01-01 01:49:18.000,2024-01-01 01:49:18.000,2024-01-01 01:49:18.000,2706.0,7536324.0,32077442,532752,-88.0,87
605296,11,2024-01-01 02:00:03,WITEL_AHU_L3,17545800.0,1246,230,232,230,2,0,0,50.03,0.5781999999999999,2024-01-01 01:59:16.000,2024-01-01 01:59:16.000,2024-01-01 01:59:16.000,2706.0,7537001.0,32078434,532911,-86.0,87
605346,11,2024-01-01 02:20:03,WITEL_AHU_L3,17547000.0,1247,230,232,231,2,0,0,49.99,0.5798,2024-01-01 02:19:17.000,2024-01-01 02:19:17.000,2024-01-01 02:19:17.000,2706.0,7538357.0,32080420,533228,-87.0,87
605373,11,2024-01-01 02:30:03,WITEL_AHU_L3,17547600.0,1248,230,232,231,2,0,0,50.03,0.5792999999999999,2024-01-01 02:29:16.000,2024-01-01 02:29:16.000,2024-01-01 02:29:16.000,2706.0,7539036.0,32081413,533388,-89.0,87
605427,11,2024-01-01 02:50:03,WITEL_AHU_L3,17548700.0,1249,230,233,231,2,0,0,50.01,0.5794999999999999,2024-01-01 02:49:18.000,2024-01-01 02:49:18.000,2024-01-01 02:49:18.000,2706.0,7540395.0,32083402,533707,-87.0,87
605457,11,2024-01-01 03:00:03,WITEL_AHU_L3,17549300.0,1250,230,232,231,2,0,0,49.96,0.5782999999999999,2024-01-01 02:59:17.000,2024-01-01 02:59:17.000,2024-01-01 02:59:17.000,2706.0,7541073.0,32084395,533866,-89.0,87
605486,11,2024-01-01 03:10:03,WITEL_AHU_L3,17549900.0,1250,230,233,231,2,0,0,49.95,0.5782999999999999,2024-01-01 03:09:16.000,2024-01-01 03:09:16.000,2024-01-01 03:09:16.000,2706.0,7541753.0,32085389,534026,-89.0,87
605534,11,2024-01-01 03:30:03,WITEL_AHU_L3,17551000.0,1252,228,230,229,2,0,0,49.96,0.5814999999999999,2024-01-01 03:29:18.000,2024-01-01 03:29:18.000,2024-01-01 03:29:18.000,2706.0,7543102.0,32087371,534342,-119.0,87
605560,11,2024-01-01 03:40:03,WITEL_AHU_L3,17551600.0,1252,228,230,229,2,0,0,50.01,0.5678,2024-01-01 03:39:18.000,2024-01-01 03:39:18.000,2024-01-01 03:39:18.000,2706.0,7543772.0,32088369,534498,-106.0,87
605588,11,2024-01-01 03:50:03,WITEL_AHU_L3,17552200.0,1253,228,231,229,2,0,0,50.02,0.5821999999999999,2024-01-01 03:49:16.000,2024-01-01 03:49:16.000,2024-01-01 03:49:16.000,2706.0,7544441.0,32089373,534655,-121.0,87
605613,11,2024-01-01 04:00:03,WITEL_AHU_L3,17552700.0,1254,228,230,229,2,0,0,49.99,0.5805999999999999,2024-01-01 03:59:15.000,2024-01-01 03:59:15.000,2024-01-01 03:59:15.000,2706.0,7545112.0,32090361,534812,-89.0,87
605640,11,2024-01-01 04:10:03,WITEL_AHU_L3,17553300.0,1254,228,230,229,2,0,0,50.02,0.5723999999999999,2024-01-01 04:09:14.000,2024-01-01 04:09:14.000,2024-01-01 04:09:14.000,2706.0,7545782.0,32091351,534968,-108.0,87
605664,11,2024-01-01 04:20:03,WITEL_AHU_L3,17553900.0,1255,228,231,229,2,0,0,50.08,0.5671999999999999,2024-01-01 04:19:16.000,2024-01-01 04:19:16.000,2024-01-01 04:19:16.000,2706.0,7546453.0,32092348,535125,-86.0,87
605695,11,2024-01-01 04:30:03,WITEL_AHU_L3,17554500.0,1256,228,230,229,2,0,0,50.04,0.5807,2024-01-01 04:29:18.000,2024-01-01 04:29:18.000,2024-01-01 04:29:18.000,2706.0,7547124.0,32093339,535282,-89.0,87
605719,11,2024-01-01 04:40:03,WITEL_AHU_L3,17555000.0,1256,228,231,229,2,0,0,50.08,0.5768,2024-01-01 04:39:15.000,2024-01-01 04:39:15.000,2024-01-01 04:39:15.000,2706.0,7547796.0,32094331,535439,-88.0,87
605747,11,2024-01-01 04:50:03,WITEL_AHU_L3,17556100.0,1257,228,231,229,4,0,0,50.05,0.8538999999999999,2024-01-01 04:49:15.000,2024-01-01 04:49:15.000,2024-01-01 04:49:15.000,2706.0,7548467.0,32095716,535596,-88.0,87
605779,11,2024-01-01 05:00:03,WITEL_AHU_L3,17556800.0,1258,228,230,229,2,0,0,50.03,0.5811999999999999,2024-01-01 04:59:14.000,2024-01-01 04:59:14.000,2024-01-01 04:59:14.000,2706.0,7549138.0,32096871,535753,-120.0,87
605800,11,2024-01-01 05:10:03,WITEL_AHU_L3,17557400.0,1258,228,230,229,2,0,0,50.0,0.5821999999999999,2024-01-01 05:09:16.000,2024-01-01 05:09:16.000,2024-01-01 05:09:16.000,2706.0,7549809.0,32097864,535910,-86.0,87
605827,11,2024-01-01 05:20:03,WITEL_AHU_L3,17558000.0,1259,228,230,228,2,0,0,50.05,0.5828,2024-01-01 05:19:15.000,2024-01-01 05:19:15.000,2024-01-01 05:19:15.000,2706.0,7550477.0,32098851,536066,-87.0,87
605855,11,2024-01-01 05:30:03,WITEL_AHU_L3,17558600.0,1260,227,230,228,2,0,0,50.02,0.5818,2024-01-01 05:29:18.000,2024-01-01 05:29:18.000,2024-01-01 05:29:18.000,2706.0,7551144.0,32099841,536222,-89.0,87
605880,11,2024-01-01 05:40:03,WITEL_AHU_L3,17559100.0,1260,228,230,228,2,0,0,50.01,0.5789,2024-01-01 05:39:15.000,2024-01-01 05:39:15.000,2024-01-01 05:39:15.000,2706.0,7551811.0,32100832,536378,-87.0,87
605934,11,2024-01-01 06:00:03,WITEL_AHU_L3,17560300.0,1261,228,230,228,2,0,0,50.06,0.5841,2024-01-01 05:59:15.000,2024-01-01 05:59:15.000,2024-01-01 05:59:15.000,2706.0,7553145.0,32102817,536690,-87.0,87
605966,11,2024-01-01 06:10:03,WITEL_AHU_L3,17560800.0,1262,227,230,228,2,0,0,50.04,0.5849,2024-01-01 06:09:17.000,2024-01-01 06:09:17.000,2024-01-01 06:09:17.000,2706.0,7553810.0,32103800,536846,-89.0,87
605995,11,2024-01-01 06:20:03,WITEL_AHU_L3,17561400.0,1263,227,230,228,5,0,0,50.02,0.8946,2024-01-01 06:19:17.000,2024-01-01 06:19:17.000,2024-01-01 06:19:17.000,2706.0,7554471.0,32104804,537001,-89.0,87
606020,11,2024-01-01 06:30:03,WITEL_AHU_L3,17562800.0,1263,227,229,228,2,0,0,50.02,0.5824999999999999,2024-01-01 06:29:17.000,2024-01-01 06:29:17.000,2024-01-01 06:29:17.000,2706.0,7555091.0,32106512,537157,-87.0,87
606029,11,2024-01-01 06:30:58,WITEL_AHU_L3,17562900.0,1263,227,229,228,2,0,0,50.02,0.5862999999999999,2024-01-01 06:30:09.000,2024-01-01 06:30:09.000,2024-01-01 06:30:09.000,2706.0,7555152.0,32106604,537171,-120.0,87
606053,11,2024-01-01 06:40:03,WITEL_AHU_L3,17564300.0,1264,227,229,228,2,0,0,49.99,0.5845999999999999,2024-01-01 06:39:17.000,2024-01-01 06:39:17.000,2024-01-01 06:39:17.000,2706.0,7555713.0,32108301,537312,-87.0,87
606079,11,2024-01-01 06:50:03,WITEL_AHU_L3,17565800.0,1264,227,230,228,2,0,0,50.07,0.6202,2024-01-01 06:49:16.000,2024-01-01 06:49:16.000,2024-01-01 06:49:16.000,2706.0,7556335.0,32110091,537468,-120.0,87
606124,11,2024-01-01 07:10:02,WITEL_AHU_L3,17568300.0,1265,227,229,228,6,0,0,50.01,0.8990999999999999,2024-01-01 07:09:14.000,2024-01-01 07:09:14.000,2024-01-01 07:09:14.000,2707.0,7557604.0,32113208,537778,-89.0,87
606153,11,2024-01-01 07:20:02,WITEL_AHU_L3,17569400.0,1266,227,229,228,6,0,0,50.06,0.9038,2024-01-01 07:19:17.000,2024-01-01 07:19:17.000,2024-01-01 07:19:17.000,2707.0,7558238.0,32114726,537933,-121.0,87
606178,11,2024-01-01 07:30:02,WITEL_AHU_L3,17570900.0,1267,227,230,228,2,0,0,50.05,0.5828,2024-01-01 07:29:15.000,2024-01-01 07:29:15.000,2024-01-01 07:29:15.000,2707.0,7558866.0,32116492,538088,-120.0,87
606199,11,2024-01-01 07:40:02,WITEL_AHU_L3,17572400.0,1267,227,229,228,2,0,0,50.03,0.584,2024-01-01 07:39:15.000,2024-01-01 07:39:15.000,2024-01-01 07:39:15.000,2707.0,7559489.0,32118300,538244,-90.0,87
606223,11,2024-01-01 07:50:02,WITEL_AHU_L3,17573900.0,1268,227,229,228,2,0,0,50.01,0.5857,2024-01-01 07:49:16.000,2024-01-01 07:49:16.000,2024-01-01 07:49:16.000,2707.0,7560111.0,32120111,538399,-89.0,87
606250,11,2024-01-01 08:00:03,WITEL_AHU_L3,17575200.0,1268,227,229,228,6,0,0,49.96,0.9029,2024-01-01 07:59:14.000,2024-01-01 07:59:14.000,2024-01-01 07:59:14.000,2707.0,7560741.0,32121706,538554,-89.0,87
606276,11,2024-01-01 08:10:03,WITEL_AHU_L3,17576400.0,1269,226,229,227,6,0,0,49.97,0.9013,2024-01-01 08:09:18.000,2024-01-01 08:09:18.000,2024-01-01 08:09:18.000,2707.0,7561372.0,32123243,538708,-86.0,87
606320,11,2024-01-01 08:30:03,WITEL_AHU_L3,17579800.0,1270,226,229,227,6,0,0,49.98,0.9042,2024-01-01 08:29:18.000,2024-01-01 08:29:18.000,2024-01-01 08:29:18.000,2707.0,7562619.0,32127231,539017,-85.0,87
606350,11,2024-01-01 08:40:03,WITEL_AHU_L3,17582000.0,1271,226,228,227,6,0,0,50.03,0.9031,2024-01-01 08:39:17.000,2024-01-01 08:39:17.000,2024-01-01 08:39:17.000,2707.0,7563239.0,32129650,539170,-102.0,87
606398,11,2024-01-01 09:00:03,WITEL_AHU_L3,17586300.0,1272,226,228,227,6,0,0,50.04,0.9044,2024-01-01 08:59:17.000,2024-01-01 08:59:17.000,2024-01-01 08:59:17.000,2707.0,7564456.0,32134477,539477,-87.0,87
606430,11,2024-01-01 09:10:03,WITEL_AHU_L3,17588500.0,1273,226,228,226,6,0,0,50.03,0.9022,2024-01-01 09:09:18.000,2024-01-01 09:09:18.000,2024-01-01 09:09:18.000,2707.0,7565065.0,32136891,539630,-120.0,87
606457,11,2024-01-01 09:20:03,WITEL_AHU_L3,17590700.0,1274,225,228,226,6,0,0,50.03,0.8978999999999999,2024-01-01 09:19:17.000,2024-01-01 09:19:17.000,2024-01-01 09:19:17.000,2707.0,7565679.0,32139330,539783,-87.0,87
606483,11,2024-01-01 09:30:03,WITEL_AHU_L3,17592900.0,1274,225,227,226,6,0,0,49.97,0.8974,2024-01-01 09:29:16.000,2024-01-01 09:29:16.000,2024-01-01 09:29:16.000,2707.0,7566294.0,32141791,539935,-89.0,87
606506,11,2024-01-01 09:40:03,WITEL_AHU_L3,17595100.0,1275,225,227,226,6,0,0,49.96,0.8976,2024-01-01 09:39:16.000,2024-01-01 09:39:16.000,2024-01-01 09:39:16.000,2707.0,7566910.0,32144252,540087,-85.0,87
606533,11,2024-01-01 09:50:03,WITEL_AHU_L3,17597300.0,1276,225,227,225,6,0,0,50.01,0.8996,2024-01-01 09:49:14.000,2024-01-01 09:49:14.000,2024-01-01 09:49:14.000,2707.0,7567530.0,32146721,540238,-103.0,87
606556,11,2024-01-01 10:00:03,WITEL_AHU_L3,17599600.0,1276,227,229,228,6,0,0,49.98,0.8993999999999999,2024-01-01 09:59:18.000,2024-01-01 09:59:18.000,2024-01-01 09:59:18.000,2707.0,7568148.0,32149213,540382,-105.0,87
606610,11,2024-01-01 10:20:03,WITEL_AHU_L3,17604000.0,1277,226,229,227,6,0,0,50.0,0.8974,2024-01-01 10:19:16.000,2024-01-01 10:19:16.000,2024-01-01 10:19:16.000,2707.0,7569371.0,32154189,540689,-87.0,87
606635,11,2024-01-01 10:30:03,WITEL_AHU_L3,17606300.0,1277,226,228,227,6,0,0,49.98,0.8986999999999999,2024-01-01 10:29:15.000,2024-01-01 10:29:15.000,2024-01-01 10:29:15.000,2707.0,7569984.0,32156692,540824,-90.0,87
606666,11,2024-01-01 10:40:03,WITEL_AHU_L3,17608500.0,1278,226,228,227,6,0,0,50.0,0.8990999999999999,2024-01-01 10:39:15.000,2024-01-01 10:39:15.000,2024-01-01 10:39:15.000,2707.0,7570598.0,32159208,540959,-108.0,87
606690,11,2024-01-01 10:50:03,WITEL_AHU_L3,17610800.0,1278,226,228,227,6,0,0,50.0,0.8991999999999999,2024-01-01 10:49:14.000,2024-01-01 10:49:14.000,2024-01-01 10:49:14.000,2707.0,7571212.0,32161708,541111,-120.0,87
606716,11,2024-01-01 11:00:03,WITEL_AHU_L3,17613000.0,1279,226,228,227,6,0,0,49.97,0.9001999999999999,2024-01-01 10:59:15.000,2024-01-01 10:59:15.000,2024-01-01 10:59:15.000,2707.0,7571824.0,32164228,541244,-90.0,87
606741,11,2024-01-01 11:10:03,WITEL_AHU_L3,17615300.0,1279,226,228,227,6,0,0,50.0,0.8982999999999999,2024-01-01 11:09:16.000,2024-01-01 11:09:16.000,2024-01-01 11:09:16.000,2707.0,7572437.0,32166769,541381,-119.0,87
606791,11,2024-01-01 11:30:03,WITEL_AHU_L3,17619800.0,1280,226,228,227,6,0,0,50.01,0.9007,2024-01-01 11:29:15.000,2024-01-01 11:29:15.000,2024-01-01 11:29:15.000,2707.0,7573665.0,32171841,541656,-107.0,87
606821,11,2024-01-01 11:40:03,WITEL_AHU_L3,17622100.0,1280,226,228,227,6,0,0,50.0,0.8984,2024-01-01 11:39:17.000,2024-01-01 11:39:17.000,2024-01-01 11:39:17.000,2707.0,7574278.0,32174349,541807,-90.0,87
606848,11,2024-01-01 11:50:03,WITEL_AHU_L3,17624300.0,1281,226,228,227,6,0,0,50.0,0.8996999999999999,2024-01-01 11:49:15.000,2024-01-01 11:49:15.000,2024-01-01 11:49:15.000,2707.0,7574893.0,32176849,541961,-89.0,87
606898,11,2024-01-01 12:10:03,WITEL_AHU_L3,17628800.0,1282,226,228,227,6,0,0,49.98,0.8987999999999999,2024-01-01 12:09:17.000,2024-01-01 12:09:17.000,2024-01-01 12:09:17.000,2707.0,7576121.0,32181850,542264,-120.0,87
606924,11,2024-01-01 12:20:03,WITEL_AHU_L3,17631100.0,1282,226,228,227,6,0,0,49.96,0.8988999999999999,2024-01-01 12:19:15.000,2024-01-01 12:19:15.000,2024-01-01 12:19:15.000,2707.0,7576736.0,32184351,542418,-89.0,87
606943,11,2024-01-01 12:30:03,WITEL_AHU_L3,17633300.0,1283,226,228,227,6,0,0,50.0,0.8995,2024-01-01 12:29:17.000,2024-01-01 12:29:17.000,2024-01-01 12:29:17.000,2707.0,7577351.0,32186858,542570,-90.0,87
606971,11,2024-01-01 12:40:03,WITEL_AHU_L3,17635600.0,1283,226,228,227,6,0,0,49.98,0.8996999999999999,2024-01-01 12:39:16.000,2024-01-01 12:39:16.000,2024-01-01 12:39:16.000,2707.0,7577963.0,32189366,542721,-89.0,87
606998,11,2024-01-01 12:50:03,WITEL_AHU_L3,17637800.0,1284,226,228,227,6,0,0,49.98,0.8998999999999999,2024-01-01 12:49:16.000,2024-01-01 12:49:16.000,2024-01-01 12:49:16.000,2707.0,7578578.0,32191859,542875,-111.0,87
607026,11,2024-01-01 13:00:03,WITEL_AHU_L3,17640100.0,1284,226,228,227,6,0,0,50.01,0.8993999999999999,2024-01-01 12:59:14.000,2024-01-01 12:59:14.000,2024-01-01 12:59:14.000,2707.0,7579193.0,32194353,543028,-90.0,87
607049,11,2024-01-01 13:10:03,WITEL_AHU_L3,17642300.0,1285,225,228,227,6,0,0,49.99,0.8999999999999999,2024-01-01 13:09:14.000,2024-01-01 13:09:14.000,2024-01-01 13:09:14.000,2707.0,7579808.0,32196847,543182,-119.0,87
607102,11,2024-01-01 13:30:03,WITEL_AHU_L3,17646800.0,1286,225,228,226,6,0,0,49.99,0.8999999999999999,2024-01-01 13:29:14.000,2024-01-01 13:29:14.000,2024-01-01 13:29:14.000,2707.0,7581035.0,32201876,543488,-119.0,87
607127,11,2024-01-01 13:40:03,WITEL_AHU_L3,17649100.0,1287,225,228,226,6,0,0,50.0,0.9005,2024-01-01 13:39:17.000,2024-01-01 13:39:17.000,2024-01-01 13:39:17.000,2707.0,7581650.0,32204390,543641,-102.0,87
607149,11,2024-01-01 13:50:03,WITEL_AHU_L3,17651400.0,1287,225,228,226,6,0,0,50.0,0.9005,2024-01-01 13:49:18.000,2024-01-01 13:49:18.000,2024-01-01 13:49:18.000,2707.0,7582264.0,32206920,543792,-86.0,87
607198,11,2024-01-01 14:10:03,WITEL_AHU_L3,17655900.0,1288,225,228,226,6,0,0,49.98,0.9017,2024-01-01 14:09:17.000,2024-01-01 14:09:17.000,2024-01-01 14:09:17.000,2707.0,7583494.0,32211992,544086,-89.0,87
607224,11,2024-01-01 14:20:03,WITEL_AHU_L3,17658200.0,1288,225,228,226,6,0,0,50.0,0.9015,2024-01-01 14:19:16.000,2024-01-01 14:19:16.000,2024-01-01 14:19:16.000,2707.0,7584108.0,32214531,544235,-90.0,87
607251,11,2024-01-01 14:30:03,WITEL_AHU_L3,17660500.0,1289,225,228,226,6,0,0,50.04,0.9009,2024-01-01 14:29:15.000,2024-01-01 14:29:15.000,2024-01-01 14:29:15.000,2707.0,7584723.0,32217059,544388,-86.0,87
607281,11,2024-01-01 14:39:38,WITEL_AHU_L3,17662700.0,1289,225,228,226,6,0,0,49.99,0.9001999999999999,2024-01-01 14:38:50.000,2024-01-01 14:38:50.000,2024-01-01 14:38:50.000,2707.0,7585311.0,32219481,544530,-88.0,87
607282,11,2024-01-01 14:40:03,WITEL_AHU_L3,17662800.0,1289,225,228,226,6,0,0,49.97,0.9007,2024-01-01 14:39:18.000,2024-01-01 14:39:18.000,2024-01-01 14:39:18.000,2707.0,7585336.0,32219582,544536,-85.0,87
607311,11,2024-01-01 14:50:03,WITEL_AHU_L3,17665000.0,1290,226,228,226,6,0,0,50.05,0.8997999999999999,2024-01-01 14:49:14.000,2024-01-01 14:49:14.000,2024-01-01 14:49:14.000,2707.0,7585950.0,32222097,544688,-86.0,87
607364,11,2024-01-01 15:10:03,WITEL_AHU_L3,17669200.0,1291,225,228,226,6,0,0,49.95,0.8907999999999999,2024-01-01 15:09:16.000,2024-01-01 15:09:16.000,2024-01-01 15:09:16.000,2707.0,7587153.0,32226831,544971,-85.0,87
607393,11,2024-01-01 15:20:03,WITEL_AHU_L3,17672100.0,1291,225,228,226,8,0,0,50.0,0.9321,2024-01-01 15:19:16.000,2024-01-01 15:19:16.000,2024-01-01 15:19:16.000,2707.0,7587757.0,32229946,545121,-118.0,87
607418,11,2024-01-01 15:30:03,WITEL_AHU_L3,17675200.0,1292,225,228,226,8,0,0,49.98,0.9331,2024-01-01 15:29:17.000,2024-01-01 15:29:17.000,2024-01-01 15:29:17.000,2707.0,7588363.0,32233209,545273,-87.0,87
607466,11,2024-01-01 15:50:03,WITEL_AHU_L3,17680900.0,1293,225,228,226,5,0,0,49.96,0.9062,2024-01-01 15:49:14.000,2024-01-01 15:49:14.000,2024-01-01 15:49:14.000,2707.0,7589573.0,32239365,545578,-87.0,87
607495,11,2024-01-01 16:00:03,WITEL_AHU_L3,17683600.0,1294,225,228,226,8,0,0,50.03,0.9327,2024-01-01 15:59:14.000,2024-01-01 15:59:14.000,2024-01-01 15:59:14.000,2707.0,7590172.0,32242296,545730,-106.0,87
607522,11,2024-01-01 16:10:03,WITEL_AHU_L3,17685800.0,1294,225,228,226,6,0,0,50.03,0.8916999999999999,2024-01-01 16:09:14.000,2024-01-01 16:09:14.000,2024-01-01 16:09:14.000,2707.0,7590773.0,32244753,545877,-88.0,87
607546,11,2024-01-01 16:20:03,WITEL_AHU_L3,17687800.0,1295,225,228,226,6,0,0,50.05,0.8912999999999999,2024-01-01 16:19:14.000,2024-01-01 16:19:14.000,2024-01-01 16:19:14.000,2707.0,7591377.0,32247079,546028,-105.0,87
607573,11,2024-01-01 16:30:03,WITEL_AHU_L3,17689900.0,1295,225,228,226,6,0,0,49.99,0.8922999999999999,2024-01-01 16:29:17.000,2024-01-01 16:29:17.000,2024-01-01 16:29:17.000,2707.0,7591980.0,32249391,546181,-85.0,87
607599,11,2024-01-01 16:40:03,WITEL_AHU_L3,17692000.0,1296,226,228,227,6,0,0,50.07,0.8906999999999999,2024-01-01 16:39:15.000,2024-01-01 16:39:15.000,2024-01-01 16:39:15.000,2707.0,7592583.0,32251713,546334,-107.0,87
607626,11,2024-01-01 16:50:03,WITEL_AHU_L3,17694000.0,1296,226,228,226,6,0,0,50.04,0.8906999999999999,2024-01-01 16:49:18.000,2024-01-01 16:49:18.000,2024-01-01 16:49:18.000,2707.0,7593185.0,32254033,546486,-85.0,87
607687,11,2024-01-01 17:10:03,WITEL_AHU_L3,17698200.0,1297,225,228,226,6,0,0,50.04,0.8910999999999999,2024-01-01 17:09:17.000,2024-01-01 17:09:17.000,2024-01-01 17:09:17.000,2707.0,7594384.0,32258667,546783,-87.0,87
607711,11,2024-01-01 17:20:03,WITEL_AHU_L3,17700200.0,1298,225,228,226,6,0,0,50.03,0.8914,2024-01-01 17:19:17.000,2024-01-01 17:19:17.000,2024-01-01 17:19:17.000,2707.0,7594987.0,32260977,546936,-86.0,87
607737,11,2024-01-01 17:30:03,WITEL_AHU_L3,17702300.0,1298,225,227,226,6,0,0,49.98,0.8908999999999999,2024-01-01 17:29:16.000,2024-01-01 17:29:16.000,2024-01-01 17:29:16.000,2707.0,7595589.0,32263275,547088,-121.0,87
607787,11,2024-01-01 17:50:03,WITEL_AHU_L3,17707000.0,1299,225,227,226,6,0,0,49.98,0.8894,2024-01-01 17:49:17.000,2024-01-01 17:49:17.000,2024-01-01 17:49:17.000,2707.0,7596797.0,32268501,547383,-87.0,87
607812,11,2024-01-01 18:00:03,WITEL_AHU_L3,17709600.0,1299,225,227,226,6,0,0,49.97,0.8895,2024-01-01 17:59:15.000,2024-01-01 17:59:15.000,2024-01-01 17:59:15.000,2707.0,7597402.0,32271439,547468,-121.0,87
607841,11,2024-01-01 18:10:03,WITEL_AHU_L3,17711700.0,1299,225,227,226,6,0,0,50.0,0.8891999999999999,2024-01-01 18:09:14.000,2024-01-01 18:09:14.000,2024-01-01 18:09:14.000,2707.0,7598004.0,32273737,547612,-87.0,87
607871,11,2024-01-01 18:20:03,WITEL_AHU_L3,17713700.0,1300,227,229,228,6,0,0,49.99,0.8888999999999999,2024-01-01 18:19:14.000,2024-01-01 18:19:14.000,2024-01-01 18:19:14.000,2707.0,7598603.0,32276052,547753,-119.0,87
607897,11,2024-01-01 18:30:02,WITEL_AHU_L3,17715800.0,1300,227,229,228,6,0,0,49.99,0.8875,2024-01-01 18:29:18.000,2024-01-01 18:29:18.000,2024-01-01 18:29:18.000,2707.0,7599199.0,32278370,547898,-85.0,87
607926,11,2024-01-01 18:40:03,WITEL_AHU_L3,17717800.0,1300,227,229,228,6,0,0,50.0,0.8876,2024-01-01 18:39:16.000,2024-01-01 18:39:16.000,2024-01-01 18:39:16.000,2707.0,7599799.0,32280692,548035,-87.0,87
607950,11,2024-01-01 18:50:02,WITEL_AHU_L3,17719900.0,1301,227,229,228,6,0,0,50.02,0.8889999999999999,2024-01-01 18:49:16.000,2024-01-01 18:49:16.000,2024-01-01 18:49:16.000,2707.0,7600398.0,32282997,548184,-82.0,87
608001,11,2024-01-01 19:10:03,WITEL_AHU_L3,17724000.0,1302,227,230,228,6,0,0,50.01,0.8325999999999999,2024-01-01 19:09:17.000,2024-01-01 19:09:17.000,2024-01-01 19:09:17.000,2707.0,7601596.0,32287593,548490,-119.0,87
608029,11,2024-01-01 19:20:03,WITEL_AHU_L3,17726000.0,1302,227,229,228,6,0,0,49.97,0.8887999999999999,2024-01-01 19:19:16.000,2024-01-01 19:19:16.000,2024-01-01 19:19:16.000,2707.0,7602193.0,32289893,548645,-109.0,87
608056,11,2024-01-01 19:30:03,WITEL_AHU_L3,17728000.0,1302,227,229,228,6,0,0,50.02,0.8296999999999999,2024-01-01 19:29:15.000,2024-01-01 19:29:15.000,2024-01-01 19:29:15.000,2707.0,7602790.0,32292202,548779,-86.0,87
608107,11,2024-01-01 19:50:03,WITEL_AHU_L3,17732100.0,1303,227,229,228,6,0,0,50.0,0.8869999999999999,2024-01-01 19:49:15.000,2024-01-01 19:49:15.000,2024-01-01 19:49:15.000,2707.0,7603985.0,32296903,548964,-87.0,87
