id_id,id_n_id,id_time,id_meter_id,id_stand_energy_kirim,id_v1,id_v2,id_v3,id_i1,id_i2,id_i3,id_frequency,id_power_factor,id_create_date,updated_at,created_at,reactive_energy_import,reactive_energy_export,apparent_energy_import,apparent_energy_export,rssi,lokasi
604979,36,2024-01-01 00:00:04,WITEL_AHU_L4,14953200.0,229,229,231,0,0,0,49.98,0.0910999999999999,2024-01-01 00:00:03.000,2024-01-01 00:00:03.000,2024-01-01 00:00:03.000,34656.0,6532512.0,29151935,0,-71.0,88
605008,36,2024-01-01 00:10:03,WITEL_AHU_L4,14953200.0,230,229,231,0,0,0,49.96,0.091,2024-01-01 00:10:05.000,2024-01-01 00:10:05.000,2024-01-01 00:10:05.000,34656.0,6532940.0,29152379,0,-70.0,88
605060,36,2024-01-01 00:30:03,WITEL_AHU_L4,14953300.0,230,229,231,0,0,0,49.99,0.0899,2024-01-01 00:30:05.000,2024-01-01 00:30:05.000,2024-01-01 00:30:05.000,34656.0,6533798.0,29153272,0,-69.0,88
605091,36,2024-01-01 00:40:03,WITEL_AHU_L4,14953400.0,230,229,231,0,0,0,49.98,0.0894,2024-01-01 00:40:08.000,2024-01-01 00:40:08.000,2024-01-01 00:40:08.000,34656.0,6534228.0,29153718,0,-102.0,88
605142,36,2024-01-01 01:00:03,WITEL_AHU_L4,14953400.0,230,229,231,0,0,0,49.96,0.089,2024-01-01 01:00:04.000,2024-01-01 01:00:04.000,2024-01-01 01:00:04.000,34656.0,6535087.0,29154611,0,-119.0,88
605168,36,2024-01-01 01:10:03,WITEL_AHU_L4,14953500.0,230,229,232,0,0,0,49.99,0.0895999999999999,2024-01-01 01:10:02.000,2024-01-01 01:10:02.000,2024-01-01 01:10:02.000,34656.0,6535517.0,29155059,0,-119.0,88
605198,36,2024-01-01 01:20:03,WITEL_AHU_L4,14953500.0,230,229,232,0,0,0,50.02,0.0891,2024-01-01 01:20:05.000,2024-01-01 01:20:05.000,2024-01-01 01:20:05.000,34656.0,6535947.0,29155506,0,-70.0,88
605244,36,2024-01-01 01:40:03,WITEL_AHU_L4,14953600.0,230,230,232,0,0,0,50.0,0.0891999999999999,2024-01-01 01:40:01.000,2024-01-01 01:40:01.000,2024-01-01 01:40:01.000,34656.0,6536809.0,29156401,0,-70.0,88
605273,36,2024-01-01 01:50:03,WITEL_AHU_L4,14953600.0,230,230,232,0,0,0,49.99,0.0891999999999999,2024-01-01 01:50:05.000,2024-01-01 01:50:05.000,2024-01-01 01:50:05.000,34656.0,6537240.0,29156850,0,-71.0,88
605301,36,2024-01-01 02:00:03,WITEL_AHU_L4,14953700.0,230,230,232,0,0,0,49.99,0.0891,2024-01-01 02:00:04.000,2024-01-01 02:00:04.000,2024-01-01 02:00:04.000,34656.0,6537672.0,29157299,0,-71.0,88
605356,36,2024-01-01 02:20:03,WITEL_AHU_L4,14953800.0,230,230,232,0,0,0,50.01,0.0905,2024-01-01 02:20:08.000,2024-01-01 02:20:08.000,2024-01-01 02:20:08.000,34656.0,6538537.0,29158199,0,-70.0,88
605401,36,2024-01-01 02:40:03,WITEL_AHU_L4,14953800.0,231,230,233,0,0,0,50.04,0.089,2024-01-01 02:40:02.000,2024-01-01 02:40:02.000,2024-01-01 02:40:02.000,34656.0,6539402.0,29159100,0,-71.0,88
605433,36,2024-01-01 02:50:03,WITEL_AHU_L4,14953900.0,231,230,233,0,0,0,49.99,0.0895,2024-01-01 02:50:05.000,2024-01-01 02:50:05.000,2024-01-01 02:50:05.000,34656.0,6539836.0,29159551,0,-70.0,88
605468,36,2024-01-01 03:00:03,WITEL_AHU_L4,14953900.0,231,230,233,0,0,0,49.96,0.0905999999999999,2024-01-01 03:00:09.000,2024-01-01 03:00:09.000,2024-01-01 03:00:09.000,34656.0,6540269.0,29160002,0,-119.0,88
605492,36,2024-01-01 03:10:03,WITEL_AHU_L4,14954000.0,231,230,233,0,0,0,49.95,0.0897999999999999,2024-01-01 03:10:04.000,2024-01-01 03:10:04.000,2024-01-01 03:10:04.000,34656.0,6540703.0,29160454,0,-69.0,88
605513,36,2024-01-01 03:20:03,WITEL_AHU_L4,14954000.0,229,228,230,0,0,0,50.04,0.0901999999999999,2024-01-01 03:20:05.000,2024-01-01 03:20:05.000,2024-01-01 03:20:05.000,34656.0,6541136.0,29160905,0,-70.0,88
605538,36,2024-01-01 03:30:03,WITEL_AHU_L4,14954000.0,228,228,230,0,0,0,50.0,0.0907999999999999,2024-01-01 03:30:04.000,2024-01-01 03:30:04.000,2024-01-01 03:30:04.000,34656.0,6541561.0,29161348,0,-69.0,88
605566,36,2024-01-01 03:40:03,WITEL_AHU_L4,14954100.0,229,228,230,0,0,0,49.99,0.0904,2024-01-01 03:40:05.000,2024-01-01 03:40:05.000,2024-01-01 03:40:05.000,34656.0,6541987.0,29161791,0,-120.0,88
605593,36,2024-01-01 03:50:03,WITEL_AHU_L4,14954100.0,229,228,230,0,0,0,49.99,0.0896999999999999,2024-01-01 03:50:06.000,2024-01-01 03:50:06.000,2024-01-01 03:50:06.000,34656.0,6542413.0,29162234,0,-69.0,88
605645,36,2024-01-01 04:10:03,WITEL_AHU_L4,14954200.0,229,228,230,0,0,0,50.01,0.0892999999999999,2024-01-01 04:10:05.000,2024-01-01 04:10:05.000,2024-01-01 04:10:05.000,34656.0,6543265.0,29163120,0,-70.0,88
605671,36,2024-01-01 04:20:03,WITEL_AHU_L4,14954200.0,229,228,231,0,0,0,50.07,0.0894,2024-01-01 04:20:04.000,2024-01-01 04:20:04.000,2024-01-01 04:20:04.000,34656.0,6543691.0,29163564,0,-102.0,88
605725,36,2024-01-01 04:40:03,WITEL_AHU_L4,14954300.0,229,228,231,0,0,0,50.07,0.09,2024-01-01 04:40:03.000,2024-01-01 04:40:03.000,2024-01-01 04:40:03.000,34656.0,6544544.0,29164453,0,-101.0,88
605756,36,2024-01-01 04:50:03,WITEL_AHU_L4,14954400.0,229,228,231,0,0,0,50.04,0.0895999999999999,2024-01-01 04:50:06.000,2024-01-01 04:50:06.000,2024-01-01 04:50:06.000,34656.0,6544971.0,29164898,0,-121.0,88
605786,36,2024-01-01 05:00:03,WITEL_AHU_L4,14954400.0,229,228,230,0,0,0,50.04,0.0888999999999999,2024-01-01 05:00:06.000,2024-01-01 05:00:06.000,2024-01-01 05:00:06.000,34656.0,6545398.0,29165342,0,-102.0,88
605833,36,2024-01-01 05:20:03,WITEL_AHU_L4,14954500.0,228,228,230,0,0,0,50.03,0.0891999999999999,2024-01-01 05:20:05.000,2024-01-01 05:20:05.000,2024-01-01 05:20:05.000,34656.0,6546249.0,29166228,0,-69.0,88
605861,36,2024-01-01 05:30:03,WITEL_AHU_L4,14954500.0,228,227,230,0,0,0,49.99,0.0888999999999999,2024-01-01 05:30:05.000,2024-01-01 05:30:05.000,2024-01-01 05:30:05.000,34656.0,6546673.0,29166670,0,-101.0,88
605910,36,2024-01-01 05:50:03,WITEL_AHU_L4,14954600.0,228,228,230,0,0,0,50.0,0.0907999999999999,2024-01-01 05:50:05.000,2024-01-01 05:50:05.000,2024-01-01 05:50:05.000,34656.0,6547521.0,29167552,0,-70.0,88
605941,36,2024-01-01 06:00:03,WITEL_AHU_L4,14954600.0,228,228,230,0,0,0,50.05,0.0896999999999999,2024-01-01 06:00:03.000,2024-01-01 06:00:03.000,2024-01-01 06:00:03.000,34656.0,6547945.0,29167994,0,-120.0,88
605975,36,2024-01-01 06:10:03,WITEL_AHU_L4,14954700.0,228,228,230,0,0,0,50.04,0.0923,2024-01-01 06:10:07.000,2024-01-01 06:10:07.000,2024-01-01 06:10:07.000,34656.0,6548368.0,29168435,0,-71.0,88
606001,36,2024-01-01 06:20:03,WITEL_AHU_L4,14954700.0,228,227,230,0,0,0,50.04,0.091,2024-01-01 06:20:05.000,2024-01-01 06:20:05.000,2024-01-01 06:20:05.000,34656.0,6548791.0,29168875,0,-97.0,88
607255,36,2024-01-01 14:30:03,WITEL_AHU_L4,14956600.0,226,226,228,0,0,0,49.98,0.0915999999999999,2024-01-01 14:30:07.000,2024-01-01 14:30:07.000,2024-01-01 14:30:07.000,34656.0,6569315.0,29190126,0,-72.0,88
607262,36,2024-01-01 14:30:20,WITEL_AHU_L4,14956600.0,226,226,228,0,0,0,49.99,0.0894,2024-01-01 14:30:25.000,2024-01-01 14:30:25.000,2024-01-01 14:30:25.000,34656.0,6569328.0,29190139,0,-120.0,88
607294,36,2024-01-01 14:40:03,WITEL_AHU_L4,14956700.0,226,226,228,0,0,0,49.98,0.0891999999999999,2024-01-01 14:40:06.000,2024-01-01 14:40:06.000,2024-01-01 14:40:06.000,34656.0,6569733.0,29190557,0,-73.0,88
607318,36,2024-01-01 14:50:03,WITEL_AHU_L4,14956700.0,226,226,228,0,0,0,49.98,0.0912999999999999,2024-01-01 14:50:04.000,2024-01-01 14:50:04.000,2024-01-01 14:50:04.000,34656.0,6570150.0,29190988,0,-69.0,88
607347,36,2024-01-01 15:00:03,WITEL_AHU_L4,14956800.0,226,226,228,0,0,0,50.03,0.0871,2024-01-01 15:00:05.000,2024-01-01 15:00:05.000,2024-01-01 15:00:05.000,34656.0,6570567.0,29191419,0,-71.0,88
607370,36,2024-01-01 15:10:03,WITEL_AHU_L4,14956800.0,226,226,228,0,0,0,49.98,0.0895999999999999,2024-01-01 15:10:01.000,2024-01-01 15:10:01.000,2024-01-01 15:10:01.000,34656.0,6570983.0,29191851,0,-70.0,88
607400,36,2024-01-01 15:20:03,WITEL_AHU_L4,14956800.0,226,226,228,0,0,0,49.95,0.0886999999999999,2024-01-01 15:20:04.000,2024-01-01 15:20:04.000,2024-01-01 15:20:04.000,34656.0,6571400.0,29192282,0,-121.0,88
607426,36,2024-01-01 15:30:03,WITEL_AHU_L4,14956900.0,226,226,228,0,0,0,49.96,0.0881999999999999,2024-01-01 15:30:04.000,2024-01-01 15:30:04.000,2024-01-01 15:30:04.000,34656.0,6571817.0,29192713,0,-107.0,88
607449,36,2024-01-01 15:40:03,WITEL_AHU_L4,14956900.0,226,226,228,0,0,0,50.01,0.0916999999999999,2024-01-01 15:40:05.000,2024-01-01 15:40:05.000,2024-01-01 15:40:05.000,34656.0,6572234.0,29193144,0,-121.0,88
607470,36,2024-01-01 15:50:03,WITEL_AHU_L4,14957000.0,226,225,228,0,0,0,49.98,0.0896999999999999,2024-01-01 15:50:01.000,2024-01-01 15:50:01.000,2024-01-01 15:50:01.000,34656.0,6572651.0,29193575,0,-73.0,88
607502,36,2024-01-01 16:00:03,WITEL_AHU_L4,14957000.0,226,225,228,0,0,0,49.96,0.0872999999999999,2024-01-01 16:00:06.000,2024-01-01 16:00:06.000,2024-01-01 16:00:06.000,34656.0,6573067.0,29194005,0,-102.0,88
607529,36,2024-01-01 16:10:03,WITEL_AHU_L4,14957000.0,226,226,228,0,0,0,50.04,0.0888999999999999,2024-01-01 16:10:04.000,2024-01-01 16:10:04.000,2024-01-01 16:10:04.000,34656.0,6573485.0,29194436,0,-72.0,88
607553,36,2024-01-01 16:20:03,WITEL_AHU_L4,14957100.0,226,226,228,0,0,0,50.04,0.0900999999999999,2024-01-01 16:20:05.000,2024-01-01 16:20:05.000,2024-01-01 16:20:05.000,34656.0,6573901.0,29194867,0,-73.0,88
607576,36,2024-01-01 16:30:03,WITEL_AHU_L4,14957100.0,226,226,228,0,0,0,49.98,0.09,2024-01-01 16:30:04.000,2024-01-01 16:30:04.000,2024-01-01 16:30:04.000,34656.0,6574319.0,29195299,0,-73.0,88
607611,36,2024-01-01 16:40:03,WITEL_AHU_L4,14957200.0,226,226,228,0,0,0,50.06,0.0912999999999999,2024-01-01 16:40:07.000,2024-01-01 16:40:07.000,2024-01-01 16:40:07.000,34656.0,6574737.0,29195731,0,-119.0,88
607663,36,2024-01-01 17:00:03,WITEL_AHU_L4,14957200.0,226,226,228,0,0,0,50.02,0.091,2024-01-01 17:00:05.000,2024-01-01 17:00:05.000,2024-01-01 17:00:05.000,34656.0,6575572.0,29196594,0,-72.0,88
607692,36,2024-01-01 17:10:03,WITEL_AHU_L4,14957300.0,226,226,228,0,0,0,50.02,0.0907999999999999,2024-01-01 17:10:06.000,2024-01-01 17:10:06.000,2024-01-01 17:10:06.000,34656.0,6575988.0,29197026,0,-119.0,88
607718,36,2024-01-01 17:20:03,WITEL_AHU_L4,14957300.0,226,226,228,0,0,0,50.03,0.0916999999999999,2024-01-01 17:20:04.000,2024-01-01 17:20:04.000,2024-01-01 17:20:04.000,34656.0,6576405.0,29197457,0,-71.0,88
607770,36,2024-01-01 17:40:03,WITEL_AHU_L4,14957400.0,226,225,227,0,0,0,49.97,0.0905,2024-01-01 17:40:06.000,2024-01-01 17:40:06.000,2024-01-01 17:40:06.000,34656.0,6577236.0,29198317,0,-70.0,88
607825,36,2024-01-01 18:00:03,WITEL_AHU_L4,14957500.0,225,225,227,0,0,0,50.01,0.0915,2024-01-01 18:00:07.000,2024-01-01 18:00:07.000,2024-01-01 18:00:07.000,34656.0,6578065.0,29199175,0,-68.0,88
607847,36,2024-01-01 18:10:02,WITEL_AHU_L4,14957500.0,225,225,227,0,0,0,49.96,0.0924,2024-01-01 18:10:01.000,2024-01-01 18:10:01.000,2024-01-01 18:10:01.000,34656.0,6578480.0,29199604,0,-105.0,88
607877,36,2024-01-01 18:20:02,WITEL_AHU_L4,14957500.0,228,227,229,0,0,0,50.0,0.09,2024-01-01 18:20:02.000,2024-01-01 18:20:02.000,2024-01-01 18:20:02.000,34656.0,6578899.0,29200038,0,-71.0,88
607903,36,2024-01-01 18:30:02,WITEL_AHU_L4,14957600.0,228,227,229,0,0,0,50.01,0.0909,2024-01-01 18:30:04.000,2024-01-01 18:30:04.000,2024-01-01 18:30:04.000,34656.0,6579321.0,29200475,0,-119.0,88
607934,36,2024-01-01 18:40:02,WITEL_AHU_L4,14957600.0,228,227,229,0,0,0,49.98,0.0916999999999999,2024-01-01 18:40:04.000,2024-01-01 18:40:04.000,2024-01-01 18:40:04.000,34656.0,6579743.0,29200912,0,-103.0,88
607958,36,2024-01-01 18:50:02,WITEL_AHU_L4,14957700.0,228,227,229,0,0,0,49.99,0.0907999999999999,2024-01-01 18:50:04.000,2024-01-01 18:50:04.000,2024-01-01 18:50:04.000,34656.0,6580166.0,29201350,0,-120.0,88
607982,36,2024-01-01 19:00:02,WITEL_AHU_L4,14957700.0,228,227,229,0,0,0,49.99,0.0920999999999999,2024-01-01 19:00:02.000,2024-01-01 19:00:02.000,2024-01-01 19:00:02.000,34656.0,6580589.0,29201787,0,-70.0,88
608008,36,2024-01-01 19:10:03,WITEL_AHU_L4,14957700.0,228,227,230,0,0,0,50.01,0.0900999999999999,2024-01-01 19:10:06.000,2024-01-01 19:10:06.000,2024-01-01 19:10:06.000,34656.0,6581012.0,29202226,0,-71.0,88
608039,36,2024-01-01 19:20:03,WITEL_AHU_L4,14957800.0,228,227,229,0,0,0,50.01,0.089,2024-01-01 19:20:07.000,2024-01-01 19:20:07.000,2024-01-01 19:20:07.000,34656.0,6581435.0,29202664,0,-72.0,88
608062,36,2024-01-01 19:30:03,WITEL_AHU_L4,14957800.0,228,227,230,0,0,0,50.04,0.089,2024-01-01 19:30:01.000,2024-01-01 19:30:01.000,2024-01-01 19:30:01.000,34656.0,6581858.0,29203102,0,-119.0,88
608092,36,2024-01-01 19:40:03,WITEL_AHU_L4,14957900.0,228,227,229,0,0,0,49.98,0.092,2024-01-01 19:40:04.000,2024-01-01 19:40:04.000,2024-01-01 19:40:04.000,34656.0,6582280.0,29203540,0,-101.0,88
608111,36,2024-01-01 19:50:03,WITEL_AHU_L4,14957900.0,228,227,229,0,0,0,49.97,0.0912999999999999,2024-01-01 19:50:01.000,2024-01-01 19:50:01.000,2024-01-01 19:50:01.000,34656.0,6582703.0,29203978,0,-119.0,88
608140,36,2024-01-01 20:00:03,WITEL_AHU_L4,14957900.0,228,227,229,0,0,0,49.99,0.0905,2024-01-01 20:00:04.000,2024-01-01 20:00:04.000,2024-01-01 20:00:04.000,34656.0,6583125.0,29204416,0,-105.0,88
608196,36,2024-01-01 20:20:03,WITEL_AHU_L4,14958000.0,228,227,229,0,0,0,49.99,0.0905999999999999,2024-01-01 20:20:03.000,2024-01-01 20:20:03.000,2024-01-01 20:20:03.000,34656.0,6583972.0,29205292,0,-72.0,88
608218,36,2024-01-01 20:30:03,WITEL_AHU_L4,14958100.0,228,227,229,0,0,0,49.99,0.0891999999999999,2024-01-01 20:30:05.000,2024-01-01 20:30:05.000,2024-01-01 20:30:05.000,34656.0,6584396.0,29205730,0,-72.0,88
608245,36,2024-01-01 20:40:03,WITEL_AHU_L4,14958100.0,228,227,229,0,0,0,49.96,0.0915999999999999,2024-01-01 20:40:03.000,2024-01-01 20:40:03.000,2024-01-01 20:40:03.000,34656.0,6584819.0,29206168,0,-70.0,88
608299,36,2024-01-01 21:00:03,WITEL_AHU_L4,14958200.0,228,227,230,0,0,0,49.99,0.0916999999999999,2024-01-01 21:00:04.000,2024-01-01 21:00:04.000,2024-01-01 21:00:04.000,34656.0,6585666.0,29207045,0,-71.0,88
608324,36,2024-01-01 21:10:03,WITEL_AHU_L4,14958200.0,228,228,230,0,0,0,49.97,0.0912999999999999,2024-01-01 21:10:01.000,2024-01-01 21:10:01.000,2024-01-01 21:10:01.000,34656.0,6586091.0,29207485,0,-70.0,88
608359,36,2024-01-01 21:20:03,WITEL_AHU_L4,14958300.0,228,228,230,0,0,0,50.01,0.0906999999999999,2024-01-01 21:20:05.000,2024-01-01 21:20:05.000,2024-01-01 21:20:05.000,34656.0,6586516.0,29207925,0,-99.0,88
608411,36,2024-01-01 21:40:03,WITEL_AHU_L4,14958300.0,229,228,231,0,0,0,50.03,0.0891999999999999,2024-01-01 21:40:02.000,2024-01-01 21:40:02.000,2024-01-01 21:40:02.000,34656.0,6587368.0,29208808,0,-70.0,88
608433,36,2024-01-01 21:50:02,WITEL_AHU_L4,14958400.0,229,229,231,0,0,0,50.04,0.0891999999999999,2024-01-01 21:50:03.000,2024-01-01 21:50:03.000,2024-01-01 21:50:03.000,34656.0,6587795.0,29209251,0,-72.0,88
608460,36,2024-01-01 22:00:02,WITEL_AHU_L4,14958400.0,229,229,231,0,0,0,49.98,0.0906999999999999,2024-01-01 22:00:02.000,2024-01-01 22:00:02.000,2024-01-01 22:00:02.000,34656.0,6588224.0,29209694,0,-73.0,88
608514,36,2024-01-01 22:20:03,WITEL_AHU_L4,14958500.0,230,229,232,0,0,0,49.99,0.0895999999999999,2024-01-01 22:20:05.000,2024-01-01 22:20:05.000,2024-01-01 22:20:05.000,34656.0,6589084.0,29210586,0,-71.0,88
608543,36,2024-01-01 22:30:03,WITEL_AHU_L4,14958500.0,230,230,232,0,0,0,50.0,0.0895,2024-01-01 22:30:08.000,2024-01-01 22:30:08.000,2024-01-01 22:30:08.000,34656.0,6589515.0,29211032,0,-69.0,88
608555,36,2024-01-01 22:30:21,WITEL_AHU_L4,14958500.0,230,230,232,0,0,0,50.04,0.0899,2024-01-01 22:30:22.000,2024-01-01 22:30:22.000,2024-01-01 22:30:22.000,34656.0,6589528.0,29211045,0,-119.0,88
608572,36,2024-01-01 22:40:03,WITEL_AHU_L4,14958600.0,230,230,232,0,0,0,50.0,0.0900999999999999,2024-01-01 22:40:02.000,2024-01-01 22:40:02.000,2024-01-01 22:40:02.000,34656.0,6589946.0,29211479,0,-71.0,88
608619,36,2024-01-01 23:00:03,WITEL_AHU_L4,14958700.0,230,230,233,0,0,0,50.04,0.0876,2024-01-01 23:00:06.000,2024-01-01 23:00:06.000,2024-01-01 23:00:06.000,34656.0,6590812.0,29212375,0,-101.0,88
608641,36,2024-01-01 23:10:03,WITEL_AHU_L4,14958700.0,228,228,230,0,0,0,50.03,0.0921999999999999,2024-01-01 23:10:04.000,2024-01-01 23:10:04.000,2024-01-01 23:10:04.000,34656.0,6591237.0,29212815,0,-69.0,88
608669,36,2024-01-01 23:20:03,WITEL_AHU_L4,14958900.0,228,228,230,0,0,0,50.01,0.3530999999999999,2024-01-01 23:20:08.000,2024-01-01 23:20:08.000,2024-01-01 23:20:08.000,34712.0,6591629.0,29213439,0,-105.0,88
608690,36,2024-01-01 23:30:03,WITEL_AHU_L4,14959200.0,228,228,230,0,0,1,50.03,0.3509,2024-01-01 23:30:02.000,2024-01-01 23:30:02.000,2024-01-01 23:30:02.000,34758.0,6592019.0,29214037,0,-120.0,88
608721,36,2024-01-01 23:40:03,WITEL_AHU_L4,14959400.0,229,228,231,0,0,1,50.04,0.351,2024-01-01 23:40:08.000,2024-01-01 23:40:08.000,2024-01-01 23:40:08.000,34803.0,6592410.0,29214635,0,-71.0,88
608741,36,2024-01-01 23:50:03,WITEL_AHU_L4,14959600.0,229,228,231,0,0,0,50.05,0.09,2024-01-01 23:50:03.000,2024-01-01 23:50:03.000,2024-01-01 23:50:03.000,34829.0,6592809.0,29215167,0,-72.0,88
608768,36,2024-01-02 00:00:03,WITEL_AHU_L4,14959700.0,229,228,231,0,0,0,50.04,0.0910999999999999,2024-01-02 00:00:06.000,2024-01-02 00:00:06.000,2024-01-02 00:00:06.000,34829.0,6593236.0,29215610,0,-102.0,88
608815,36,2024-01-02 00:20:03,WITEL_AHU_L4,14960000.0,229,229,231,0,0,1,50.04,0.351,2024-01-02 00:20:05.000,2024-01-02 00:20:05.000,2024-01-02 00:20:05.000,34892.0,6594033.0,29216712,0,-118.0,88
608837,36,2024-01-02 00:30:03,WITEL_AHU_L4,14960200.0,229,229,231,0,0,1,50.05,0.3507999999999999,2024-01-02 00:30:04.000,2024-01-02 00:30:04.000,2024-01-02 00:30:04.000,34921.0,6594428.0,29217264,0,-72.0,88
608862,36,2024-01-02 00:40:03,WITEL_AHU_L4,14960500.0,229,229,231,0,0,0,50.01,0.09,2024-01-02 00:40:05.000,2024-01-02 00:40:05.000,2024-01-02 00:40:05.000,34951.0,6594823.0,29217817,0,-120.0,88
608884,36,2024-01-02 00:50:03,WITEL_AHU_L4,14960500.0,229,229,231,0,0,0,50.02,0.0904,2024-01-02 00:50:03.000,2024-01-02 00:50:03.000,2024-01-02 00:50:03.000,34951.0,6595251.0,29218261,0,-100.0,88
608910,36,2024-01-02 01:00:03,WITEL_AHU_L4,14960500.0,229,229,231,0,0,0,50.01,0.0901999999999999,2024-01-02 01:00:02.000,2024-01-02 01:00:02.000,2024-01-02 01:00:02.000,34951.0,6595681.0,29218707,0,-120.0,88
608932,36,2024-01-02 01:10:03,WITEL_AHU_L4,14960700.0,229,229,231,0,0,0,49.98,0.1853999999999999,2024-01-02 01:10:03.000,2024-01-02 01:10:03.000,2024-01-02 01:10:03.000,34980.0,6596079.0,29219251,0,-105.0,88
608963,36,2024-01-02 01:20:03,WITEL_AHU_L4,14960900.0,229,229,231,0,0,0,50.03,0.1873,2024-01-02 01:20:07.000,2024-01-02 01:20:07.000,2024-01-02 01:20:07.000,35004.0,6596472.0,29219778,0,-72.0,88
608986,36,2024-01-02 01:30:03,WITEL_AHU_L4,14961100.0,229,229,231,0,0,1,50.02,0.3500999999999999,2024-01-02 01:30:04.000,2024-01-02 01:30:04.000,2024-01-02 01:30:04.000,35030.0,6596865.0,29220301,0,-101.0,88
609013,36,2024-01-02 01:40:03,WITEL_AHU_L4,14961300.0,229,229,232,0,0,1,50.05,0.3485,2024-01-02 01:40:07.000,2024-01-02 01:40:07.000,2024-01-02 01:40:07.000,35056.0,6597261.0,29220843,0,-72.0,88
609038,36,2024-01-02 01:50:03,WITEL_AHU_L4,14961300.0,230,229,232,0,0,0,50.05,0.0885,2024-01-02 01:50:06.000,2024-01-02 01:50:06.000,2024-01-02 01:50:06.000,35061.0,6597688.0,29221308,0,-70.0,88
609082,36,2024-01-02 02:10:03,WITEL_AHU_L4,14961400.0,230,229,232,0,0,0,50.04,0.0896999999999999,2024-01-02 02:10:06.000,2024-01-02 02:10:06.000,2024-01-02 02:10:06.000,35061.0,6598549.0,29222200,0,-117.0,88
609107,36,2024-01-02 02:20:03,WITEL_AHU_L4,14961500.0,230,229,232,0,0,0,50.04,0.0900999999999999,2024-01-02 02:20:03.000,2024-01-02 02:20:03.000,2024-01-02 02:20:03.000,35061.0,6598981.0,29222648,0,-72.0,88
609132,36,2024-01-02 02:30:03,WITEL_AHU_L4,14961500.0,230,229,232,0,0,0,50.02,0.0888999999999999,2024-01-02 02:30:06.000,2024-01-02 02:30:06.000,2024-01-02 02:30:06.000,35061.0,6599412.0,29223095,0,-105.0,88
609155,36,2024-01-02 02:40:03,WITEL_AHU_L4,14961500.0,230,230,232,0,0,0,50.02,0.0905,2024-01-02 02:40:06.000,2024-01-02 02:40:06.000,2024-01-02 02:40:06.000,35061.0,6599843.0,29223542,0,-71.0,88
609178,36,2024-01-02 02:50:03,WITEL_AHU_L4,14961600.0,230,230,232,0,0,0,50.02,0.0905,2024-01-02 02:50:01.000,2024-01-02 02:50:01.000,2024-01-02 02:50:01.000,35061.0,6600274.0,29223989,0,-70.0,88
609206,36,2024-01-02 03:00:03,WITEL_AHU_L4,14961600.0,230,230,232,0,0,0,49.97,0.0906999999999999,2024-01-02 03:00:05.000,2024-01-02 03:00:05.000,2024-01-02 03:00:05.000,35061.0,6600706.0,29224437,0,-103.0,88
609231,36,2024-01-02 03:10:03,WITEL_AHU_L4,14961700.0,230,230,232,0,0,0,49.97,0.0872999999999999,2024-01-02 03:10:08.000,2024-01-02 03:10:08.000,2024-01-02 03:10:08.000,35061.0,6601137.0,29224885,0,-71.0,88
609282,36,2024-01-02 03:30:03,WITEL_AHU_L4,14961700.0,230,230,232,0,0,0,49.97,0.0905,2024-01-02 03:30:05.000,2024-01-02 03:30:05.000,2024-01-02 03:30:05.000,35061.0,6602001.0,29225781,0,-120.0,88
609306,36,2024-01-02 03:40:03,WITEL_AHU_L4,14961800.0,230,230,232,0,0,0,49.99,0.0895999999999999,2024-01-02 03:40:08.000,2024-01-02 03:40:08.000,2024-01-02 03:40:08.000,35061.0,6602432.0,29226229,0,-70.0,88
609331,36,2024-01-02 03:50:03,WITEL_AHU_L4,14961800.0,230,230,232,0,0,0,50.02,0.089,2024-01-02 03:50:05.000,2024-01-02 03:50:05.000,2024-01-02 03:50:05.000,35061.0,6602864.0,29226677,0,-69.0,88
609354,36,2024-01-02 04:00:03,WITEL_AHU_L4,14962000.0,230,230,232,0,0,1,49.99,0.3525,2024-01-02 04:00:03.000,2024-01-02 04:00:03.000,2024-01-02 04:00:03.000,35108.0,6603265.0,29227280,0,-119.0,88
609375,36,2024-01-02 04:10:03,WITEL_AHU_L4,14962300.0,230,230,232,0,0,1,50.0,0.3496999999999999,2024-01-02 04:10:07.000,2024-01-02 04:10:07.000,2024-01-02 04:10:07.000,35154.0,6603661.0,29227884,0,-70.0,88
609397,36,2024-01-02 04:20:03,WITEL_AHU_L4,14962500.0,230,230,232,0,0,1,49.98,0.3496999999999999,2024-01-02 04:20:04.000,2024-01-02 04:20:04.000,2024-01-02 04:20:04.000,35194.0,6604057.0,29228472,0,-119.0,88
609444,36,2024-01-02 04:40:03,WITEL_AHU_L4,14962800.0,230,229,232,0,0,0,49.98,0.1843999999999999,2024-01-02 04:40:02.000,2024-01-02 04:40:02.000,2024-01-02 04:40:02.000,35228.0,6604885.0,29229483,0,-71.0,88
609472,36,2024-01-02 04:50:03,WITEL_AHU_L4,14963000.0,230,229,232,0,0,1,49.98,0.3512999999999999,2024-01-02 04:50:03.000,2024-01-02 04:50:03.000,2024-01-02 04:50:03.000,35258.0,6605279.0,29230030,0,-70.0,88
609515,36,2024-01-02 05:10:02,WITEL_AHU_L4,14963400.0,229,228,231,0,0,1,49.95,0.3490999999999999,2024-01-02 05:10:04.000,2024-01-02 05:10:04.000,2024-01-02 05:10:04.000,35319.0,6606069.0,29231140,0,-119.0,88
