id_id,id_n_id,id_time,id_meter_id,id_stand_energy_kirim,id_v1,id_v2,id_v3,id_i1,id_i2,id_i3,id_frequency,id_power_factor,id_create_date,updated_at,created_at,reactive_energy_import,reactive_energy_export,apparent_energy_import,id_stand_energy_kirim,id_stand_energy_kirim_status,id_v1,id_v1_status,id_v2,id_v2_status,id_v3,id_v3_status,id_i1,id_i1_status,id_i2,id_i2_status,id_i3,id_i3_status,id_frequency,id_frequency_status,id_power_factor,id_power_factor_status,reactive_energy_import,reactive_energy_import_status,reactive_energy_export,reactive_energy_export_status,apparent_energy_import,apparent_energy_import_status,rssi,rssi_status
604978.0,38.0,2024-01-01 00:00:00,WITEL_AHU_L1,54068000.0,229.0,229.0,231.0,0.0,6.0,1.0,50.0,0.8724,2023-12-31 23:59:34.000,2023-12-31 23:59:34.000,2023-12-31 23:59:34.000,12783379.0,6651995.0,68376374.0,54068000.0,original,229.0,original,229.0,original,231.0,original,0.0,gap_too_large,6.0,original,1.0,original,50.0,original,0.8724,original,12783379.0,original,6651995.0,original,68376374.0,original,-120.0,original
604978.0,,2024-01-01 00:15:00,WITEL_AHU_L1,54070150.0,229.5,229.0,231.0,0.0,6.0,1.0,49.995000000000005,0.8727499999999999,,,,12783496.0,6652551.5,68379054.5,54070150.0,interpolated,229.5,interpolated,229.0,interpolated,231.0,interpolated,0.0,gap_too_large,6.0,interpolated,1.0,interpolated,49.995000000000005,interpolated,0.8727499999999999,interpolated,12783496.0,interpolated,6652551.5,interpolated,68379054.5,interpolated,-119.0,interpolated
605057.0,38.0,2024-01-01 00:30:00,WITEL_AHU_L1,54072300.0,230.0,229.0,231.0,0.0,6.0,1.0,49.99,0.8730999999999999,2024-01-01 00:29:27.000,2024-01-01 00:29:27.000,2024-01-01 00:29:27.000,12783613.0,6653108.0,68381735.0,54072300.0,original,230.0,original,229.0,original,231.0,original,0.0,gap_too_large,6.0,original,1.0,original,49.99,original,0.8730999999999999,original,12783613.0,original,6653108.0,original,68381735.0,original,-118.0,original
605057.0,,2024-01-01 00:45:00,WITEL_AHU_L1,54074200.0,230.0,229.0,231.5,0.0,6.0,1.0,49.99,0.5536999999999999,,,,12783718.0,6653676.5,68384156.5,54074200.0,interpolated,230.0,interpolated,229.0,interpolated,231.5,interpolated,0.0,gap_too_large,6.0,interpolated,1.0,interpolated,49.99,interpolated,0.5536999999999999,interpolated,12783718.0,interpolated,6653676.5,interpolated,68384156.5,interpolated,-119.0,interpolated
605138.0,38.0,2024-01-01 01:00:00,WITEL_AHU_L1,54076100.0,230.0,229.0,232.0,0.0,6.0,1.0,49.99,0.2342999999999999,2024-01-01 00:59:27.000,2024-01-01 00:59:27.000,2024-01-01 00:59:27.000,12783823.0,6654245.0,68386578.0,54076100.0,original,230.0,original,229.0,original,232.0,original,0.0,gap_too_large,6.0,original,1.0,original,49.99,original,0.2342999999999999,original,12783823.0,original,6654245.0,original,68386578.0,original,-120.0,original
605138.0,,2024-01-01 01:15:00,WITEL_AHU_L1,54078150.0,230.0,229.0,232.0,0.0,6.0,1.0,50.005,0.5521499999999999,,,,12783940.0,6654807.0,68389169.5,54078150.0,interpolated,230.0,interpolated,229.0,interpolated,232.0,interpolated,0.0,gap_too_large,6.0,interpolated,1.0,interpolated,50.005,interpolated,0.5521499999999999,interpolated,12783940.0,interpolated,6654807.0,interpolated,68389169.5,interpolated,-118.5,interpolated
605216.0,38.0,2024-01-01 01:30:00,WITEL_AHU_L1,54080200.0,230.0,229.0,232.0,0.0,6.0,1.0,50.02,0.8699999999999999,2024-01-01 01:29:31.000,2024-01-01 01:29:31.000,2024-01-01 01:29:31.000,12784057.0,6655369.0,68391761.0,54080200.0,original,230.0,original,229.0,original,232.0,original,0.0,gap_too_large,6.0,original,1.0,original,50.02,original,0.8699999999999999,original,12784057.0,original,6655369.0,original,68391761.0,original,-117.0,original
605269.0,38.0,2024-01-01 01:45:00,WITEL_AHU_L1,54082800.0,230.0,230.0,232.0,0.0,6.0,1.0,49.97,0.8679999999999999,2024-01-01 01:49:35.000,2024-01-01 01:49:35.000,2024-01-01 01:49:35.000,12784212.0,6656125.0,68395118.0,54082800.0,original,230.0,original,230.0,original,232.0,original,0.0,gap_too_large,6.0,original,1.0,original,49.97,original,0.8679999999999999,original,12784212.0,original,6656125.0,original,68395118.0,original,-122.0,original
605298.0,38.0,2024-01-01 02:00:00,WITEL_AHU_L1,54084400.0,230.0,230.0,232.0,0.0,6.0,1.0,50.03,0.2328999999999999,2024-01-01 01:59:29.000,2024-01-01 01:59:29.000,2024-01-01 01:59:29.000,12784307.0,6656489.0,68397084.0,54084400.0,original,230.0,original,230.0,original,232.0,original,0.0,gap_too_large,6.0,interpolated,1.0,original,50.03,original,0.2328999999999999,original,12784307.0,original,6656489.0,original,68397084.0,original,-119.0,original
605347.0,38.0,2024-01-01 02:15:00,WITEL_AHU_L1,54087100.0,231.0,230.0,232.0,0.0,6.0,1.0,49.99,0.8722,2024-01-01 02:19:22.000,2024-01-01 02:19:22.000,2024-01-01 02:19:22.000,12784470.0,6657245.0,68400466.0,54087100.0,original,231.0,original,230.0,original,232.0,original,0.0,gap_too_large,6.0,original,1.0,original,49.99,original,0.8722,original,12784470.0,original,6657245.0,original,68400466.0,original,-121.0,original
605375.0,38.0,2024-01-01 02:30:00,WITEL_AHU_L1,54088200.0,231.0,230.0,232.0,0.0,6.0,1.0,50.03,0.2319999999999999,2024-01-01 02:29:38.000,2024-01-01 02:29:38.000,2024-01-01 02:29:38.000,12784536.0,6657636.0,68401908.0,54088200.0,original,231.0,original,230.0,original,232.0,original,0.0,gap_too_large,6.0,interpolated,1.0,original,50.03,original,0.2319999999999999,original,12784536.0,original,6657636.0,original,68401908.0,original,-119.0,original
605428.0,38.0,2024-01-01 02:45:00,WITEL_AHU_L1,54090900.0,231.0,230.0,233.0,0.0,6.0,1.0,50.0,0.2338999999999999,2024-01-01 02:49:46.000,2024-01-01 02:49:46.000,2024-01-01 02:49:46.000,12784712.0,6658390.0,68405378.0,54090900.0,original,231.0,original,230.0,original,233.0,original,0.0,gap_too_large,6.0,interpolated,1.0,original,50.0,original,0.2338999999999999,original,12784712.0,original,6658390.0,original,68405378.0,original,-117.0,original
605459.0,38.0,2024-01-01 03:00:00,WITEL_AHU_L1,54092300.0,230.0,230.0,232.0,0.0,6.0,1.0,49.95,0.8717999999999999,2024-01-01 02:59:31.000,2024-01-01 02:59:31.000,2024-01-01 02:59:31.000,12784806.0,6658764.0,68407185.0,54092300.0,original,230.0,original,230.0,original,232.0,original,0.0,gap_too_large,6.0,original,1.0,original,49.95,original,0.8717999999999999,original,12784806.0,original,6658764.0,original,68407185.0,original,-119.0,original
605510.0,38.0,2024-01-01 03:15:00,WITEL_AHU_L1,54095000.0,228.0,228.0,230.0,0.0,6.0,1.0,50.01,0.8683,2024-01-01 03:19:42.000,2024-01-01 03:19:42.000,2024-01-01 03:19:42.000,12784972.0,6659523.0,68410573.0,54095000.0,original,228.0,original,228.0,original,230.0,original,0.0,gap_too_large,6.0,original,1.0,original,50.01,original,0.8683,original,12784972.0,original,6659523.0,original,68410573.0,original,-118.0,original
605536.0,38.0,2024-01-01 03:30:00,WITEL_AHU_L1,54096600.0,229.0,228.0,230.0,0.0,6.0,1.0,49.96,0.8755,2024-01-01 03:29:41.000,2024-01-01 03:29:41.000,2024-01-01 03:29:41.000,12785050.0,6659881.0,68412569.0,54096600.0,original,229.0,original,228.0,original,230.0,original,0.0,gap_too_large,6.0,original,1.0,original,49.96,original,0.8755,original,12785050.0,original,6659881.0,original,68412569.0,original,-116.0,original
605536.0,,2024-01-01 03:45:00,WITEL_AHU_L1,54098700.0,229.0,228.0,230.0,0.0,6.0,1.0,49.975,0.5547,,,,12785151.5,6660436.0,68415194.0,54098700.0,interpolated,229.0,interpolated,228.0,interpolated,230.0,interpolated,0.0,gap_too_large,6.0,interpolated,1.0,interpolated,49.975,interpolated,0.5547,interpolated,12785151.5,interpolated,6660436.0,interpolated,68415194.0,interpolated,-118.5,interpolated
605615.0,38.0,2024-01-01 04:00:00,WITEL_AHU_L1,54100800.0,229.0,228.0,230.0,0.0,6.0,1.0,49.99,0.2338999999999999,2024-01-01 03:59:40.000,2024-01-01 03:59:40.000,2024-01-01 03:59:40.000,12785253.0,6660991.0,68417819.0,54100800.0,original,229.0,original,228.0,original,230.0,original,0.0,gap_too_large,6.0,original,1.0,original,49.99,original,0.2338999999999999,original,12785253.0,original,6660991.0,original,68417819.0,original,-121.0,original
605666.0,38.0,2024-01-01 04:15:00,WITEL_AHU_L1,54103600.0,229.0,228.0,231.0,0.0,6.0,1.0,50.08,0.8752,2024-01-01 04:19:32.000,2024-01-01 04:19:32.000,2024-01-01 04:19:32.000,12785381.0,6661734.0,68421264.0,54103600.0,original,229.0,original,228.0,original,231.0,original,0.0,gap_too_large,6.0,original,1.0,original,50.08,original,0.8752,original,12785381.0,original,6661734.0,original,68421264.0,original,-119.0,original
605697.0,38.0,2024-01-01 04:30:00,WITEL_AHU_L1,54104700.0,229.0,228.0,230.0,0.0,6.0,1.0,50.05,0.2345999999999999,2024-01-01 04:29:28.000,2024-01-01 04:29:28.000,2024-01-01 04:29:28.000,12785433.0,6662116.0,68422784.0,54104700.0,original,229.0,original,228.0,original,230.0,original,0.0,gap_too_large,6.0,original,1.0,original,50.05,original,0.2345999999999999,original,12785433.0,original,6662116.0,original,68422784.0,original,-120.0,original
605750.0,38.0,2024-01-01 04:45:00,WITEL_AHU_L1,54107900.0,229.0,228.0,231.0,0.0,6.0,1.0,50.05,0.8765,2024-01-01 04:49:24.000,2024-01-01 04:49:24.000,2024-01-01 04:49:24.000,12785576.0,6662842.0,68426638.0,54107900.0,original,229.0,original,228.0,original,231.0,original,0.0,gap_too_large,6.0,original,1.0,original,50.05,original,0.8765,original,12785576.0,original,6662842.0,original,68426638.0,original,-116.0,original
605781.0,38.0,2024-01-01 05:00:00,WITEL_AHU_L1,54108900.0,229.0,228.0,230.0,0.0,6.0,1.0,50.03,0.5283,2024-01-01 04:59:29.000,2024-01-01 04:59:29.000,2024-01-01 04:59:29.000,12785620.0,6663231.0,68428006.0,54108900.0,original,229.0,original,228.0,original,230.0,original,0.0,gap_too_large,6.0,original,1.0,original,50.03,original,0.5283,original,12785620.0,original,6663231.0,original,68428006.0,original,-117.0,original
605829.0,38.0,2024-01-01 05:15:00,WITEL_AHU_L1,54111900.0,228.0,228.0,230.0,0.0,6.0,1.0,50.05,0.2339999999999999,2024-01-01 05:19:33.000,2024-01-01 05:19:33.000,2024-01-01 05:19:33.000,12785752.0,6663962.0,68431694.0,54111900.0,original,228.0,original,228.0,original,230.0,original,0.0,gap_too_large,6.0,interpolated,1.0,original,50.05,original,0.2339999999999999,original,12785752.0,original,6663962.0,original,68431694.0,original,-116.0,original
605857.0,38.0,2024-01-01 05:30:00,WITEL_AHU_L1,54113100.0,228.0,227.0,230.0,0.0,6.0,1.0,50.02,0.8738999999999999,2024-01-01 05:29:40.000,2024-01-01 05:29:40.000,2024-01-01 05:29:40.000,12785808.0,6664335.0,68433337.0,54113100.0,original,228.0,original,227.0,original,230.0,original,0.0,gap_too_large,6.0,original,1.0,original,50.02,original,0.8738999999999999,original,12785808.0,original,6664335.0,original,68433337.0,original,-110.0,original
605905.0,38.0,2024-01-01 05:45:00,WITEL_AHU_L1,54115800.0,228.0,227.0,230.0,0.0,6.0,1.0,49.99,0.8703,2024-01-01 05:49:22.000,2024-01-01 05:49:22.000,2024-01-01 05:49:22.000,12785924.0,6665078.0,68436691.0,54115800.0,original,228.0,original,227.0,original,230.0,original,0.0,gap_too_large,6.0,original,1.0,original,49.99,original,0.8703,original,12785924.0,original,6665078.0,original,68436691.0,original,-123.0,original
605937.0,38.0,2024-01-01 06:00:00,WITEL_AHU_L1,54117400.0,228.0,228.0,230.0,0.0,6.0,1.0,50.05,0.8765,2024-01-01 05:59:40.000,2024-01-01 05:59:40.000,2024-01-01 05:59:40.000,12785995.0,6665435.0,68438688.0,54117400.0,original,228.0,original,228.0,original,230.0,original,0.0,gap_too_large,6.0,original,1.0,original,50.05,original,0.8765,original,12785995.0,original,6665435.0,original,68438688.0,original,-118.0,original
605996.0,38.0,2024-01-01 06:15:00,WITEL_AHU_L1,54120100.0,228.0,227.0,230.0,0.0,6.0,2.0,50.03,0.8554999999999999,2024-01-01 06:19:25.000,2024-01-01 06:19:25.000,2024-01-01 06:19:25.000,12786107.0,6666186.0,68442072.0,54120100.0,original,228.0,original,227.0,original,230.0,original,0.0,gap_too_large,6.0,original,2.0,original,50.03,original,0.8554999999999999,original,12786107.0,original,6666186.0,original,68442072.0,original,-114.0,original
606047.0,38.0,2024-01-01 06:30:00,WITEL_AHU_L1,54124600.0,228.0,228.0,229.0,0.0,6.0,4.0,50.03,0.8588999999999999,2024-01-01 06:32:43.000,2024-01-01 06:32:43.000,2024-01-01 06:32:43.000,12786199.0,6666908.0,68446955.0,54124600.0,original,228.0,original,228.0,original,229.0,original,0.0,gap_too_large,6.0,original,4.0,original,50.03,original,0.8588999999999999,original,12786199.0,original,6666908.0,original,68446955.0,original,-122.0,original
606047.0,,2024-01-01 06:45:00,WITEL_AHU_L1,54129000.0,228.0,227.5,229.0,0.0,6.0,4.5,50.045,0.8726499999999999,,,,12786284.5,6667632.5,68451746.5,54129000.0,interpolated,228.0,interpolated,227.5,interpolated,229.0,interpolated,0.0,gap_too_large,6.0,interpolated,4.5,interpolated,50.045,interpolated,0.8726499999999999,interpolated,12786284.5,interpolated,6667632.5,interpolated,68451746.5,interpolated,-118.5,interpolated
606104.0,38.0,2024-01-01 07:00:00,WITEL_AHU_L1,54133400.0,228.0,227.0,229.0,0.0,6.0,5.0,50.06,0.8864,2024-01-01 06:59:43.000,2024-01-01 06:59:43.000,2024-01-01 06:59:43.000,12786370.0,6668357.0,68456538.0,54133400.0,original,228.0,original,227.0,original,229.0,original,0.0,gap_too_large,6.0,interpolated,5.0,original,50.06,original,0.8864,original,12786370.0,original,6668357.0,original,68456538.0,original,-115.0,original
