id_id,id_n_id,id_time,id_meter_id,id_stand_energy_kirim,id_v1,id_v2,id_v3,id_i1,id_i2,id_i3,id_frequency,id_power_factor,id_create_date,updated_at,created_at,reactive_energy_import,reactive_energy_export,apparent_energy_import,rssi,lokasi
605043,13,2024-01-01 00:20:03,OPMC_AHU_L2,19152800.0,229,230,231,0,0,0,49.98,0.348,2024-01-01 00:20:13.000,2024-01-01 00:20:13.000,2024-01-01 00:20:13.000,251920.0,4786481.0,22744303,-90.0,103
605117,13,2024-01-01 00:50:03,OPMC_AHU_L2,19153000.0,229,230,232,0,0,0,49.99,0.3468,2024-01-01 00:50:10.000,2024-01-01 00:50:10.000,2024-01-01 00:50:10.000,251920.0,4787112.0,22745042,-101.0,103
605155,13,2024-01-01 01:00:03,OPMC_AHU_L2,19153100.0,229,230,232,0,0,0,49.97,0.3465,2024-01-01 01:00:18.000,2024-01-01 01:00:18.000,2024-01-01 01:00:18.000,251920.0,4787323.0,22745289,-91.0,103
605206,13,2024-01-01 01:20:03,OPMC_AHU_L2,19153300.0,230,230,232,0,0,0,50.02,0.3463,2024-01-01 01:20:16.000,2024-01-01 01:20:16.000,2024-01-01 01:20:16.000,251920.0,4787745.0,22745782,-96.0,103
605258,13,2024-01-01 01:40:03,OPMC_AHU_L2,19153500.0,230,230,232,0,0,0,50.0,0.346,2024-01-01 01:40:14.000,2024-01-01 01:40:14.000,2024-01-01 01:40:14.000,251920.0,4788167.0,22746276,-91.0,103
605283,13,2024-01-01 01:50:03,OPMC_AHU_L2,19153600.0,230,230,232,0,0,0,50.0,0.3469,2024-01-01 01:50:11.000,2024-01-01 01:50:11.000,2024-01-01 01:50:11.000,251920.0,4788378.0,22746524,-89.0,103
605339,13,2024-01-01 02:10:03,OPMC_AHU_L2,19153800.0,230,230,232,0,0,0,50.05,0.3456999999999999,2024-01-01 02:10:22.000,2024-01-01 02:10:22.000,2024-01-01 02:10:22.000,251920.0,4788801.0,22747019,-91.0,103
605390,13,2024-01-01 02:30:03,OPMC_AHU_L2,19153900.0,230,230,232,0,0,0,49.99,0.3456999999999999,2024-01-01 02:30:16.000,2024-01-01 02:30:16.000,2024-01-01 02:30:16.000,251920.0,4789225.0,22747515,-90.0,103
605419,13,2024-01-01 02:40:03,OPMC_AHU_L2,19154000.0,231,231,233,0,0,0,50.04,0.3443,2024-01-01 02:40:21.000,2024-01-01 02:40:21.000,2024-01-01 02:40:21.000,251920.0,4789438.0,22747763,-91.0,103
605474,13,2024-01-01 03:00:03,OPMC_AHU_L2,19154200.0,230,230,233,0,0,0,49.97,0.3448,2024-01-01 03:00:14.000,2024-01-01 03:00:14.000,2024-01-01 03:00:14.000,251920.0,4789863.0,22748260,-90.0,103
605547,13,2024-01-01 03:30:03,OPMC_AHU_L2,19154500.0,228,228,230,0,0,0,50.0,0.3500999999999999,2024-01-01 03:30:13.000,2024-01-01 03:30:13.000,2024-01-01 03:30:13.000,251920.0,4790497.0,22749003,-90.0,103
605579,13,2024-01-01 03:40:02,OPMC_AHU_L2,19154600.0,228,229,231,0,0,0,49.98,0.3499,2024-01-01 03:40:15.000,2024-01-01 03:40:15.000,2024-01-01 03:40:15.000,251920.0,4790705.0,22749247,-90.0,103
605607,13,2024-01-01 03:50:03,OPMC_AHU_L2,19154600.0,228,229,231,0,0,0,49.99,0.3500999999999999,2024-01-01 03:50:17.000,2024-01-01 03:50:17.000,2024-01-01 03:50:17.000,251920.0,4790914.0,22749492,-89.0,103
605628,13,2024-01-01 04:00:03,OPMC_AHU_L2,19154700.0,228,229,231,0,0,0,50.03,0.3495999999999999,2024-01-01 04:00:14.000,2024-01-01 04:00:14.000,2024-01-01 04:00:14.000,251920.0,4791122.0,22749737,-90.0,103
605650,13,2024-01-01 04:10:03,OPMC_AHU_L2,19154800.0,228,229,231,0,0,0,50.0,0.3499,2024-01-01 04:10:10.000,2024-01-01 04:10:10.000,2024-01-01 04:10:10.000,251920.0,4791331.0,22749982,-90.0,103
605678,13,2024-01-01 04:20:03,OPMC_AHU_L2,19154900.0,229,229,231,0,0,0,50.07,0.3487999999999999,2024-01-01 04:20:09.000,2024-01-01 04:20:09.000,2024-01-01 04:20:09.000,251920.0,4791540.0,22750227,-91.0,103
605740,13,2024-01-01 04:40:03,OPMC_AHU_L2,19155100.0,229,229,231,0,0,0,50.07,0.3484,2024-01-01 04:40:17.000,2024-01-01 04:40:17.000,2024-01-01 04:40:17.000,251920.0,4791958.0,22750718,-90.0,103
605771,13,2024-01-01 04:50:03,OPMC_AHU_L2,19155200.0,228,228,231,0,0,0,50.05,0.3494,2024-01-01 04:50:19.000,2024-01-01 04:50:19.000,2024-01-01 04:50:19.000,251920.0,4792167.0,22750963,-97.0,103
605816,13,2024-01-01 05:10:03,OPMC_AHU_L2,19155300.0,228,228,230,0,0,0,49.97,0.3491999999999999,2024-01-01 05:10:17.000,2024-01-01 05:10:17.000,2024-01-01 05:10:17.000,251920.0,4792585.0,22751453,-90.0,103
605922,13,2024-01-01 05:50:03,OPMC_AHU_L2,19155700.0,228,228,230,0,0,0,50.0,0.3505999999999999,2024-01-01 05:50:16.000,2024-01-01 05:50:16.000,2024-01-01 05:50:16.000,251920.0,4793416.0,22752429,-91.0,103
605946,13,2024-01-01 06:00:03,OPMC_AHU_L2,19155800.0,228,228,230,0,0,0,50.05,0.3505999999999999,2024-01-01 06:00:08.000,2024-01-01 06:00:08.000,2024-01-01 06:00:08.000,251920.0,4793624.0,22752673,-98.0,103
605989,13,2024-01-01 06:10:03,OPMC_AHU_L2,19155900.0,228,228,230,0,0,0,50.03,0.3510999999999999,2024-01-01 06:10:18.000,2024-01-01 06:10:18.000,2024-01-01 06:10:18.000,251920.0,4793832.0,22752917,-97.0,103
606010,13,2024-01-01 06:20:03,OPMC_AHU_L2,19156000.0,228,228,230,0,0,0,50.04,0.3505,2024-01-01 06:20:11.000,2024-01-01 06:20:11.000,2024-01-01 06:20:11.000,251920.0,4794039.0,22753161,-91.0,103
606044,13,2024-01-01 06:31:51,OPMC_AHU_L2,19156100.0,228,228,230,0,0,0,50.03,0.3505999999999999,2024-01-01 06:32:00.000,2024-01-01 06:32:00.000,2024-01-01 06:32:00.000,251920.0,4794284.0,22753448,-88.0,103
606067,13,2024-01-01 06:40:03,OPMC_AHU_L2,19156100.0,228,228,230,0,0,0,50.01,0.3514,2024-01-01 06:40:15.000,2024-01-01 06:40:15.000,2024-01-01 06:40:15.000,251920.0,4794453.0,22753647,-101.0,103
606116,13,2024-01-01 07:00:03,OPMC_AHU_L2,19156300.0,227,228,230,0,0,0,50.05,0.3522999999999999,2024-01-01 07:00:16.000,2024-01-01 07:00:16.000,2024-01-01 07:00:16.000,251920.0,4794867.0,22754134,-90.0,103
606142,13,2024-01-01 07:10:03,OPMC_AHU_L2,19156400.0,227,227,229,0,0,0,49.99,0.353,2024-01-01 07:10:16.000,2024-01-01 07:10:16.000,2024-01-01 07:10:16.000,251920.0,4795074.0,22754377,-93.0,103
606169,13,2024-01-01 07:20:03,OPMC_AHU_L2,19156500.0,228,228,230,0,0,0,50.06,0.3517999999999999,2024-01-01 07:20:14.000,2024-01-01 07:20:14.000,2024-01-01 07:20:14.000,251920.0,4795280.0,22754619,-91.0,103
606206,13,2024-01-01 07:40:03,OPMC_AHU_L2,19156700.0,228,228,229,0,0,0,50.05,0.3525999999999999,2024-01-01 07:40:09.000,2024-01-01 07:40:09.000,2024-01-01 07:40:09.000,251920.0,4795694.0,22755106,-91.0,103
606236,13,2024-01-01 07:50:03,OPMC_AHU_L2,19156800.0,227,228,229,0,0,0,50.01,0.3532999999999999,2024-01-01 07:50:12.000,2024-01-01 07:50:12.000,2024-01-01 07:50:12.000,251920.0,4795901.0,22755349,-91.0,103
606271,13,2024-01-01 08:00:03,OPMC_AHU_L2,19156900.0,227,227,229,0,0,0,49.99,0.3555,2024-01-01 08:00:20.000,2024-01-01 08:00:20.000,2024-01-01 08:00:20.000,251920.0,4796107.0,22755591,-99.0,103
