id_id,id_n_id,id_time,id_meter_id,id_stand_energy_kirim,id_v1,id_v2,id_v3,id_i1,id_i2,id_i3,id_frequency,id_power_factor,id_create_date,updated_at,created_at,reactive_energy_import,reactive_energy_export,apparent_energy_import,rssi,lokasi
606024,44,2024-01-01 06:30:00,OPMC_AHU_L5,57982700.0,227,230,228,0,0,0,50.01,0.1787,2024-01-01 06:30:05.000,2024-01-01 06:30:05.000,2024-01-01 06:30:05.000,9909244.0,889956.0,60653098,-97.0,106
606033,44,2024-01-01 06:30:12,OPMC_AHU_L5,57982700.0,227,230,228,0,0,0,50.02,0.181,2024-01-01 06:30:19.000,2024-01-01 06:30:19.000,2024-01-01 06:30:19.000,9909244.0,889958.0,60653100,-78.0,106
606091,44,2024-01-01 06:50:03,OPMC_AHU_L5,57982700.0,227,230,228,0,0,0,50.05,0.1803999999999999,2024-01-01 06:50:12.000,2024-01-01 06:50:12.000,2024-01-01 06:50:12.000,9909244.0,890118.0,60653287,-76.0,106
606113,44,2024-01-01 07:00:03,OPMC_AHU_L5,57982700.0,227,230,228,0,0,0,50.05,0.1795999999999999,2024-01-01 07:00:12.000,2024-01-01 07:00:12.000,2024-01-01 07:00:12.000,9909244.0,890198.0,60653381,-100.0,106
606136,44,2024-01-01 07:10:03,OPMC_AHU_L5,57982800.0,227,229,227,0,0,0,49.99,0.1805999999999999,2024-01-01 07:10:10.000,2024-01-01 07:10:10.000,2024-01-01 07:10:10.000,9909244.0,890278.0,60653475,-79.0,106
606188,44,2024-01-01 07:30:03,OPMC_AHU_L5,57982800.0,228,230,228,0,0,0,50.06,0.1796999999999999,2024-01-01 07:30:13.000,2024-01-01 07:30:13.000,2024-01-01 07:30:13.000,9909244.0,890439.0,60653662,-99.0,106
606235,44,2024-01-01 07:50:03,OPMC_AHU_L5,57982800.0,227,229,228,0,0,0,50.01,0.1808,2024-01-01 07:50:12.000,2024-01-01 07:50:12.000,2024-01-01 07:50:12.000,9909244.0,890599.0,60653850,-76.0,106
606286,44,2024-01-01 08:10:03,OPMC_AHU_L5,57982900.0,227,229,227,0,0,0,50.02,0.1798,2024-01-01 08:10:10.000,2024-01-01 08:10:10.000,2024-01-01 08:10:10.000,9909244.0,890759.0,60654037,-78.0,106
606309,44,2024-01-01 08:20:03,OPMC_AHU_L5,57982900.0,227,229,227,0,0,0,50.0,0.1798,2024-01-01 08:20:10.000,2024-01-01 08:20:10.000,2024-01-01 08:20:10.000,9909244.0,890838.0,60654130,-79.0,106
606330,44,2024-01-01 08:30:03,OPMC_AHU_L5,57982900.0,226,229,227,0,0,0,49.98,0.1795,2024-01-01 08:30:08.000,2024-01-01 08:30:08.000,2024-01-01 08:30:08.000,9909244.0,890917.0,60654223,-77.0,106
606359,44,2024-01-01 08:40:03,OPMC_AHU_L5,57982900.0,226,229,227,0,0,0,49.95,0.1808,2024-01-01 08:40:10.000,2024-01-01 08:40:10.000,2024-01-01 08:40:10.000,9909244.0,890997.0,60654316,-76.0,106
606385,44,2024-01-01 08:50:03,OPMC_AHU_L5,57983000.0,226,228,226,0,0,0,49.98,0.1795999999999999,2024-01-01 08:50:12.000,2024-01-01 08:50:12.000,2024-01-01 08:50:12.000,9909244.0,891076.0,60654409,-79.0,106
606411,44,2024-01-01 09:00:03,OPMC_AHU_L5,57983000.0,226,228,226,0,0,0,49.97,0.18,2024-01-01 09:00:11.000,2024-01-01 09:00:11.000,2024-01-01 09:00:11.000,9909244.0,891155.0,60654502,-78.0,106
606439,44,2024-01-01 09:10:03,OPMC_AHU_L5,57983000.0,226,228,226,0,0,0,50.02,0.1806999999999999,2024-01-01 09:10:07.000,2024-01-01 09:10:07.000,2024-01-01 09:10:07.000,9909244.0,891233.0,60654595,-102.0,106
606494,44,2024-01-01 09:30:03,OPMC_AHU_L5,57983000.0,225,228,225,0,0,0,50.02,0.182,2024-01-01 09:30:11.000,2024-01-01 09:30:11.000,2024-01-01 09:30:11.000,9909244.0,891390.0,60654780,-102.0,106
606516,44,2024-01-01 09:40:03,OPMC_AHU_L5,57983000.0,225,227,225,0,0,0,50.01,0.1811999999999999,2024-01-01 09:40:10.000,2024-01-01 09:40:10.000,2024-01-01 09:40:10.000,9909244.0,891468.0,60654872,-78.0,106
606568,44,2024-01-01 10:00:03,OPMC_AHU_L5,57983100.0,227,229,227,0,0,0,49.96,0.1818999999999999,2024-01-01 10:00:12.000,2024-01-01 10:00:12.000,2024-01-01 10:00:12.000,9909244.0,891625.0,60655056,-78.0,106
606600,44,2024-01-01 10:10:03,OPMC_AHU_L5,57983100.0,227,229,227,0,0,0,50.0,0.1800999999999999,2024-01-01 10:10:11.000,2024-01-01 10:10:11.000,2024-01-01 10:10:11.000,9909244.0,891704.0,60655149,-79.0,106
606622,44,2024-01-01 10:20:03,OPMC_AHU_L5,57983100.0,226,229,227,0,0,0,49.98,0.1803,2024-01-01 10:20:09.000,2024-01-01 10:20:09.000,2024-01-01 10:20:09.000,9909244.0,891783.0,60655242,-76.0,106
606647,44,2024-01-01 10:30:03,OPMC_AHU_L5,57983100.0,226,228,227,0,0,0,50.0,0.1808999999999999,2024-01-01 10:30:11.000,2024-01-01 10:30:11.000,2024-01-01 10:30:11.000,9909244.0,891863.0,60655335,-79.0,106
606675,44,2024-01-01 10:40:03,OPMC_AHU_L5,57983200.0,226,228,227,0,0,0,49.98,0.1805999999999999,2024-01-01 10:40:07.000,2024-01-01 10:40:07.000,2024-01-01 10:40:07.000,9909244.0,891941.0,60655428,-102.0,106
606748,44,2024-01-01 11:10:03,OPMC_AHU_L5,57983200.0,226,228,227,0,0,0,50.0,0.1793,2024-01-01 11:10:09.000,2024-01-01 11:10:09.000,2024-01-01 11:10:09.000,9909244.0,892178.0,60655707,-77.0,106
606775,44,2024-01-01 11:20:03,OPMC_AHU_L5,57983200.0,226,228,227,0,0,0,50.0,0.1798,2024-01-01 11:20:08.000,2024-01-01 11:20:08.000,2024-01-01 11:20:08.000,9909244.0,892257.0,60655800,-78.0,106
606803,44,2024-01-01 11:30:03,OPMC_AHU_L5,57983300.0,226,228,227,0,0,0,50.03,0.1798,2024-01-01 11:30:09.000,2024-01-01 11:30:09.000,2024-01-01 11:30:09.000,9909244.0,892335.0,60655892,-101.0,106
606859,44,2024-01-01 11:50:03,OPMC_AHU_L5,57983300.0,226,228,227,0,0,0,50.01,0.1805,2024-01-01 11:50:08.000,2024-01-01 11:50:08.000,2024-01-01 11:50:08.000,9909244.0,892493.0,60656078,-78.0,106
606888,44,2024-01-01 12:00:03,OPMC_AHU_L5,57983300.0,226,228,226,0,0,0,50.01,0.1811999999999999,2024-01-01 12:00:12.000,2024-01-01 12:00:12.000,2024-01-01 12:00:12.000,9909244.0,892572.0,60656171,-79.0,106
606908,44,2024-01-01 12:10:03,OPMC_AHU_L5,57983300.0,226,228,226,0,0,0,49.95,0.1798999999999999,2024-01-01 12:10:09.000,2024-01-01 12:10:09.000,2024-01-01 12:10:09.000,9909244.0,892651.0,60656263,-95.0,106
606953,44,2024-01-01 12:30:03,OPMC_AHU_L5,57983400.0,226,228,227,0,0,0,49.99,0.1806999999999999,2024-01-01 12:30:11.000,2024-01-01 12:30:11.000,2024-01-01 12:30:11.000,9909244.0,892808.0,60656449,-100.0,106
606982,44,2024-01-01 12:40:03,OPMC_AHU_L5,57983400.0,226,228,227,0,0,0,50.01,0.1806999999999999,2024-01-01 12:40:09.000,2024-01-01 12:40:09.000,2024-01-01 12:40:09.000,9909244.0,892887.0,60656542,-102.0,106
607013,44,2024-01-01 12:50:03,OPMC_AHU_L5,57983400.0,226,228,227,0,0,0,50.0,0.1808,2024-01-01 12:50:10.000,2024-01-01 12:50:10.000,2024-01-01 12:50:10.000,9909244.0,892966.0,60656634,-100.0,106
607037,44,2024-01-01 13:00:03,OPMC_AHU_L5,57983400.0,226,228,226,0,0,0,49.99,0.1798999999999999,2024-01-01 13:00:10.000,2024-01-01 13:00:10.000,2024-01-01 13:00:10.000,9909244.0,893045.0,60656727,-79.0,106
607083,44,2024-01-01 13:20:03,OPMC_AHU_L5,57983500.0,226,228,226,0,0,0,50.0,0.1810999999999999,2024-01-01 13:20:07.000,2024-01-01 13:20:07.000,2024-01-01 13:20:07.000,9909244.0,893202.0,60656913,-77.0,106
607113,44,2024-01-01 13:30:03,OPMC_AHU_L5,57983500.0,226,228,226,0,0,0,49.99,0.1806999999999999,2024-01-01 13:30:09.000,2024-01-01 13:30:09.000,2024-01-01 13:30:09.000,9909244.0,893281.0,60657005,-78.0,106
607159,44,2024-01-01 13:50:03,OPMC_AHU_L5,57983500.0,226,228,226,0,0,0,49.95,0.1803,2024-01-01 13:50:09.000,2024-01-01 13:50:09.000,2024-01-01 13:50:09.000,9909244.0,893438.0,60657191,-99.0,106
607183,44,2024-01-01 14:00:03,OPMC_AHU_L5,57983500.0,226,228,226,0,0,0,49.96,0.1805999999999999,2024-01-01 14:00:09.000,2024-01-01 14:00:09.000,2024-01-01 14:00:09.000,9909244.0,893517.0,60657283,-79.0,106
607206,44,2024-01-01 14:10:03,OPMC_AHU_L5,57983600.0,226,228,226,0,0,0,49.99,0.1805999999999999,2024-01-01 14:10:07.000,2024-01-01 14:10:07.000,2024-01-01 14:10:07.000,9909244.0,893596.0,60657376,-93.0,106
607236,44,2024-01-01 14:20:03,OPMC_AHU_L5,57983600.0,226,228,226,0,0,0,50.0,0.1798999999999999,2024-01-01 14:20:09.000,2024-01-01 14:20:09.000,2024-01-01 14:20:09.000,9909244.0,893674.0,60657469,-79.0,106
607276,44,2024-01-01 14:34:50,OPMC_AHU_L5,57983600.0,226,228,226,0,0,0,50.01,0.1795999999999999,2024-01-01 14:34:54.000,2024-01-01 14:34:54.000,2024-01-01 14:34:54.000,9909244.0,893790.0,60657606,-103.0,106
607324,44,2024-01-01 14:50:02,OPMC_AHU_L5,57983600.0,226,228,226,0,0,0,49.98,0.1800999999999999,2024-01-01 14:50:08.000,2024-01-01 14:50:08.000,2024-01-01 14:50:08.000,9909244.0,893910.0,60657747,-79.0,106
607351,44,2024-01-01 15:00:03,OPMC_AHU_L5,57983600.0,226,228,226,0,0,0,50.02,0.1795,2024-01-01 15:00:10.000,2024-01-01 15:00:10.000,2024-01-01 15:00:10.000,9909244.0,893988.0,60657840,-95.0,106
607380,44,2024-01-01 15:10:03,OPMC_AHU_L5,57983700.0,226,228,226,0,0,0,50.01,0.1801999999999999,2024-01-01 15:10:12.000,2024-01-01 15:10:12.000,2024-01-01 15:10:12.000,9909244.0,894067.0,60657933,-78.0,106
607407,44,2024-01-01 15:20:03,OPMC_AHU_L5,57983700.0,225,228,226,0,0,0,49.94,0.1800999999999999,2024-01-01 15:20:10.000,2024-01-01 15:20:10.000,2024-01-01 15:20:10.000,9909244.0,894145.0,60658026,-77.0,106
607436,44,2024-01-01 15:30:03,OPMC_AHU_L5,57983700.0,225,228,226,0,0,0,49.96,0.1805999999999999,2024-01-01 15:30:13.000,2024-01-01 15:30:13.000,2024-01-01 15:30:13.000,9909244.0,894224.0,60658119,-79.0,106
607455,44,2024-01-01 15:40:03,OPMC_AHU_L5,57983700.0,226,228,226,0,0,0,50.02,0.1793,2024-01-01 15:40:10.000,2024-01-01 15:40:10.000,2024-01-01 15:40:10.000,9909244.0,894302.0,60658211,-93.0,106
607483,44,2024-01-01 15:50:03,OPMC_AHU_L5,57983700.0,225,228,226,0,0,0,49.99,0.1808999999999999,2024-01-01 15:50:12.000,2024-01-01 15:50:12.000,2024-01-01 15:50:12.000,9909244.0,894381.0,60658304,-78.0,106
607510,44,2024-01-01 16:00:03,OPMC_AHU_L5,57983800.0,225,228,226,0,0,0,49.95,0.1805999999999999,2024-01-01 16:00:13.000,2024-01-01 16:00:13.000,2024-01-01 16:00:13.000,9909244.0,894459.0,60658397,-101.0,106
607534,44,2024-01-01 16:10:03,OPMC_AHU_L5,57983800.0,225,228,226,0,0,0,50.04,0.1803,2024-01-01 16:10:09.000,2024-01-01 16:10:09.000,2024-01-01 16:10:09.000,9909244.0,894538.0,60658489,-102.0,106
607555,44,2024-01-01 16:20:03,OPMC_AHU_L5,57983800.0,226,228,226,0,0,0,50.04,0.1801999999999999,2024-01-01 16:20:08.000,2024-01-01 16:20:08.000,2024-01-01 16:20:08.000,9909244.0,894616.0,60658582,-79.0,106
607582,44,2024-01-01 16:30:03,OPMC_AHU_L5,57983800.0,226,228,226,0,0,0,49.97,0.1801999999999999,2024-01-01 16:30:10.000,2024-01-01 16:30:10.000,2024-01-01 16:30:10.000,9909244.0,894695.0,60658675,-78.0,106
607613,44,2024-01-01 16:40:03,OPMC_AHU_L5,57983800.0,226,228,226,0,0,0,50.06,0.1795,2024-01-01 16:40:09.000,2024-01-01 16:40:09.000,2024-01-01 16:40:09.000,9909244.0,894773.0,60658768,-101.0,106
607640,44,2024-01-01 16:50:03,OPMC_AHU_L5,57983900.0,226,228,226,0,0,0,50.01,0.1813,2024-01-01 16:50:10.000,2024-01-01 16:50:10.000,2024-01-01 16:50:10.000,9909244.0,894852.0,60658861,-105.0,106
607700,44,2024-01-01 17:10:03,OPMC_AHU_L5,57983900.0,226,228,226,0,0,0,50.02,0.18,2024-01-01 17:10:12.000,2024-01-01 17:10:12.000,2024-01-01 17:10:12.000,9909244.0,895009.0,60659046,-105.0,106
607723,44,2024-01-01 17:20:03,OPMC_AHU_L5,57983900.0,225,228,226,0,0,0,50.03,0.1800999999999999,2024-01-01 17:20:09.000,2024-01-01 17:20:09.000,2024-01-01 17:20:09.000,9909244.0,895087.0,60659139,-99.0,106
607751,44,2024-01-01 17:30:03,OPMC_AHU_L5,57983900.0,225,228,226,0,0,0,50.02,0.1808999999999999,2024-01-01 17:30:10.000,2024-01-01 17:30:10.000,2024-01-01 17:30:10.000,9909244.0,895166.0,60659232,-102.0,106
607795,44,2024-01-01 17:50:03,OPMC_AHU_L5,57984000.0,225,227,226,0,0,0,49.95,0.1798999999999999,2024-01-01 17:50:09.000,2024-01-01 17:50:09.000,2024-01-01 17:50:09.000,9909244.0,895322.0,60659416,-79.0,106
607828,44,2024-01-01 18:00:03,OPMC_AHU_L5,57984000.0,225,227,225,0,0,0,50.0,0.1808,2024-01-01 18:00:10.000,2024-01-01 18:00:10.000,2024-01-01 18:00:10.000,9909244.0,895400.0,60659509,-101.0,106
607885,44,2024-01-01 18:20:03,OPMC_AHU_L5,57984000.0,227,229,228,0,0,0,50.02,0.1798,2024-01-01 18:20:10.000,2024-01-01 18:20:10.000,2024-01-01 18:20:10.000,9909244.0,895557.0,60659693,-95.0,106
607909,44,2024-01-01 18:30:03,OPMC_AHU_L5,57984000.0,227,229,228,0,0,0,49.99,0.1805,2024-01-01 18:30:09.000,2024-01-01 18:30:09.000,2024-01-01 18:30:09.000,9909244.0,895637.0,60659786,-103.0,106
607938,44,2024-01-01 18:40:03,OPMC_AHU_L5,57984100.0,227,229,228,0,0,0,49.98,0.1805,2024-01-01 18:40:08.000,2024-01-01 18:40:08.000,2024-01-01 18:40:08.000,9909244.0,895717.0,60659880,-77.0,106
607965,44,2024-01-01 18:50:03,OPMC_AHU_L5,57984100.0,227,229,228,0,0,0,49.98,0.1810999999999999,2024-01-01 18:50:09.000,2024-01-01 18:50:09.000,2024-01-01 18:50:09.000,9909244.0,895796.0,60659973,-79.0,106
608014,44,2024-01-01 19:10:03,OPMC_AHU_L5,57984100.0,227,230,228,0,0,0,50.01,0.179,2024-01-01 19:10:10.000,2024-01-01 19:10:10.000,2024-01-01 19:10:10.000,9909244.0,895956.0,60660160,-102.0,106
608042,44,2024-01-01 19:20:03,OPMC_AHU_L5,57984100.0,227,229,228,0,0,0,50.01,0.1791999999999999,2024-01-01 19:20:12.000,2024-01-01 19:20:12.000,2024-01-01 19:20:12.000,9909244.0,896036.0,60660253,-78.0,106
608075,44,2024-01-01 19:30:03,OPMC_AHU_L5,57984200.0,227,230,228,0,0,0,50.03,0.1801999999999999,2024-01-01 19:30:12.000,2024-01-01 19:30:12.000,2024-01-01 19:30:12.000,9909244.0,896116.0,60660347,-79.0,106
608098,44,2024-01-01 19:40:03,OPMC_AHU_L5,57984200.0,227,229,228,0,0,0,49.97,0.18,2024-01-01 19:40:07.000,2024-01-01 19:40:07.000,2024-01-01 19:40:07.000,9909244.0,896196.0,60660440,-78.0,106
608120,44,2024-01-01 19:50:03,OPMC_AHU_L5,57984200.0,227,229,228,0,0,0,49.97,0.1803999999999999,2024-01-01 19:50:10.000,2024-01-01 19:50:10.000,2024-01-01 19:50:10.000,9909244.0,896275.0,60660534,-78.0,106
608142,44,2024-01-01 20:00:03,OPMC_AHU_L5,57984200.0,227,230,228,0,0,0,49.99,0.1803,2024-01-01 20:00:08.000,2024-01-01 20:00:08.000,2024-01-01 20:00:08.000,9909244.0,896355.0,60660627,-78.0,106
608171,44,2024-01-01 20:10:03,OPMC_AHU_L5,57984200.0,227,230,228,0,0,0,50.02,0.1795,2024-01-01 20:10:10.000,2024-01-01 20:10:10.000,2024-01-01 20:10:10.000,9909244.0,896435.0,60660721,-101.0,106
608222,44,2024-01-01 20:30:03,OPMC_AHU_L5,57984300.0,227,229,228,0,0,0,49.99,0.1803,2024-01-01 20:30:08.000,2024-01-01 20:30:08.000,2024-01-01 20:30:08.000,9909244.0,896595.0,60660908,-98.0,106
608254,44,2024-01-01 20:40:03,OPMC_AHU_L5,57984300.0,227,229,228,0,0,0,49.96,0.1798999999999999,2024-01-01 20:40:10.000,2024-01-01 20:40:10.000,2024-01-01 20:40:10.000,9909244.0,896674.0,60661002,-102.0,106
608281,44,2024-01-01 20:50:03,OPMC_AHU_L5,57984300.0,227,230,228,0,0,0,49.96,0.1796999999999999,2024-01-01 20:50:10.000,2024-01-01 20:50:10.000,2024-01-01 20:50:10.000,9909244.0,896754.0,60661096,-102.0,106
608335,44,2024-01-01 21:10:02,OPMC_AHU_L5,57984300.0,228,230,228,0,0,0,49.95,0.179,2024-01-01 21:10:12.000,2024-01-01 21:10:12.000,2024-01-01 21:10:12.000,9909244.0,896914.0,60661283,-79.0,106
608364,44,2024-01-01 21:20:02,OPMC_AHU_L5,57984400.0,228,230,228,0,0,0,50.02,0.1783999999999999,2024-01-01 21:20:09.000,2024-01-01 21:20:09.000,2024-01-01 21:20:09.000,9909244.0,896994.0,60661378,-78.0,106
608393,44,2024-01-01 21:30:02,OPMC_AHU_L5,57984400.0,228,230,228,0,0,0,49.99,0.1785,2024-01-01 21:30:11.000,2024-01-01 21:30:11.000,2024-01-01 21:30:11.000,9909244.0,897074.0,60661472,-101.0,106
