id_id,id_n_id,id_time,id_meter_id,id_stand_energy_kirim,id_v1,id_v2,id_v3,id_frequency,id_power_factor,id_create_date,updated_at,created_at,reactive_energy_import,reactive_energy_export,apparent_energy_import,rssi,lokasi
938635,32,2024-02-27 13:50:03,OPMC_AHU_L6,3017140.0,225,225,227,49.98,1.0,2024-02-27 13:50:13.000,2024-02-27 13:50:13.000,2024-02-27 13:50:13.000,28419.0,28672.0,3048968,-102.0,107
938664,32,2024-02-27 14:00:03,OPMC_AHU_L6,3017140.0,225,225,227,50.03,1.0,2024-02-27 14:00:09.000,2024-02-27 14:00:09.000,2024-02-27 14:00:09.000,28419.0,28672.0,3048968,-102.0,107
938678,32,2024-02-27 14:10:03,OPMC_AHU_L6,3017140.0,224,225,226,49.96,1.0,2024-02-27 14:09:57.000,2024-02-27 14:09:57.000,2024-02-27 14:09:57.000,28419.0,28672.0,3048968,-95.0,107
938766,32,2024-02-27 14:30:03,OPMC_AHU_L6,3017140.0,224,225,227,49.98,1.0,2024-02-27 14:30:21.000,2024-02-27 14:30:21.000,2024-02-27 14:30:21.000,28419.0,28672.0,3048968,-107.0,107
938816,32,2024-02-27 14:50:03,OPMC_AHU_L6,3017140.0,225,225,227,50.05,1.0,2024-02-27 14:50:14.000,2024-02-27 14:50:14.000,2024-02-27 14:50:14.000,28419.0,28672.0,3048968,-101.0,107
938845,32,2024-02-27 15:10:03,OPMC_AHU_L6,3017140.0,225,226,227,49.99,1.0,2024-02-27 15:09:56.000,2024-02-27 15:09:56.000,2024-02-27 15:09:56.000,28419.0,28672.0,3048968,-93.0,107
938883,32,2024-02-27 15:20:03,OPMC_AHU_L6,3017140.0,225,226,227,49.99,1.0,2024-02-27 15:20:05.000,2024-02-27 15:20:05.000,2024-02-27 15:20:05.000,28419.0,28672.0,3048968,-103.0,107
938919,32,2024-02-27 15:30:03,OPMC_AHU_L6,3017140.0,226,227,228,49.99,1.0,2024-02-27 15:30:13.000,2024-02-27 15:30:13.000,2024-02-27 15:30:13.000,28419.0,28672.0,3048968,-91.0,107
938951,32,2024-02-27 15:50:03,OPMC_AHU_L6,3017140.0,227,227,229,50.04,1.0,2024-02-27 15:49:55.000,2024-02-27 15:49:55.000,2024-02-27 15:49:55.000,28419.0,28672.0,3048968,-95.0,107
938981,32,2024-02-27 16:00:03,OPMC_AHU_L6,3017140.0,228,228,230,50.07,1.0,2024-02-27 15:59:57.000,2024-02-27 15:59:57.000,2024-02-27 15:59:57.000,28419.0,28672.0,3048968,-103.0,107
939021,32,2024-02-27 16:10:03,OPMC_AHU_L6,3017140.0,228,229,231,49.98,1.0,2024-02-27 16:10:10.000,2024-02-27 16:10:10.000,2024-02-27 16:10:10.000,28419.0,28672.0,3048968,-100.0,107
939048,32,2024-02-27 16:20:03,OPMC_AHU_L6,3017140.0,229,229,231,49.98,1.0,2024-02-27 16:20:14.000,2024-02-27 16:20:14.000,2024-02-27 16:20:14.000,28419.0,28672.0,3048968,-105.0,107
939075,32,2024-02-27 16:30:03,OPMC_AHU_L6,3017140.0,229,229,231,49.97,1.0,2024-02-27 16:30:19.000,2024-02-27 16:30:19.000,2024-02-27 16:30:19.000,28419.0,28672.0,3048968,-103.0,107
939097,32,2024-02-27 16:40:03,OPMC_AHU_L6,3017140.0,230,230,232,49.96,1.0,2024-02-27 16:40:16.000,2024-02-27 16:40:16.000,2024-02-27 16:40:16.000,28419.0,28672.0,3048968,-91.0,107
939265,32,2024-02-27 17:10:03,OPMC_AHU_L6,3017140.0,227,228,229,50.05,1.0,2024-02-27 17:10:22.000,2024-02-27 17:10:22.000,2024-02-27 17:10:22.000,28419.0,28672.0,3048968,-102.0,107
939293,32,2024-02-27 17:20:03,OPMC_AHU_L6,3017140.0,228,229,230,50.07,1.0,2024-02-27 17:20:03.000,2024-02-27 17:20:03.000,2024-02-27 17:20:03.000,28419.0,28672.0,3048968,-96.0,107
939347,32,2024-02-27 17:30:03,OPMC_AHU_L6,3017140.0,229,230,231,50.06,1.0,2024-02-27 17:30:03.000,2024-02-27 17:30:03.000,2024-02-27 17:30:03.000,28419.0,28672.0,3048968,-102.0,107
939445,32,2024-02-27 17:50:03,OPMC_AHU_L6,3017140.0,227,228,230,50.04,1.0,2024-02-27 17:50:08.000,2024-02-27 17:50:08.000,2024-02-27 17:50:08.000,28419.0,28672.0,3048968,-96.0,107
939471,32,2024-02-27 18:00:03,OPMC_AHU_L6,3017140.0,228,229,230,50.05,1.0,2024-02-27 17:59:55.000,2024-02-27 17:59:55.000,2024-02-27 17:59:55.000,28419.0,28672.0,3048968,-93.0,107
939549,32,2024-02-27 18:10:03,OPMC_AHU_L6,3017140.0,229,230,231,50.05,1.0,2024-02-27 18:10:06.000,2024-02-27 18:10:06.000,2024-02-27 18:10:06.000,28419.0,28672.0,3048968,-101.0,107
939651,32,2024-02-27 18:30:03,OPMC_AHU_L6,3017140.0,229,230,231,50.05,1.0,2024-02-27 18:30:05.000,2024-02-27 18:30:05.000,2024-02-27 18:30:05.000,28419.0,28672.0,3048968,-103.0,107
939685,32,2024-02-27 18:40:03,OPMC_AHU_L6,3017140.0,229,230,231,50.05,1.0,2024-02-27 18:39:59.000,2024-02-27 18:39:59.000,2024-02-27 18:39:59.000,28419.0,28672.0,3048968,-90.0,107
939733,32,2024-02-27 18:50:03,OPMC_AHU_L6,3017140.0,229,230,232,49.96,1.0,2024-02-27 18:49:58.000,2024-02-27 18:49:58.000,2024-02-27 18:49:58.000,28419.0,28672.0,3048968,-93.0,107
939795,32,2024-02-27 19:00:03,OPMC_AHU_L6,3017140.0,229,230,231,50.01,1.0,2024-02-27 19:00:00.000,2024-02-27 19:00:00.000,2024-02-27 19:00:00.000,28419.0,28672.0,3048968,-101.0,107
939855,32,2024-02-27 19:10:03,OPMC_AHU_L6,3017140.0,229,230,231,50.02,1.0,2024-02-27 19:10:10.000,2024-02-27 19:10:10.000,2024-02-27 19:10:10.000,28419.0,28672.0,3048968,-105.0,107
939951,32,2024-02-27 19:30:03,OPMC_AHU_L6,3017140.0,229,230,231,50.04,1.0,2024-02-27 19:30:04.000,2024-02-27 19:30:04.000,2024-02-27 19:30:04.000,28419.0,28672.0,3048968,-91.0,107
940017,32,2024-02-27 19:40:03,OPMC_AHU_L6,3017140.0,229,229,231,49.98,1.0,2024-02-27 19:40:14.000,2024-02-27 19:40:14.000,2024-02-27 19:40:14.000,28419.0,28672.0,3048968,-108.0,107
940069,32,2024-02-27 19:50:03,OPMC_AHU_L6,3017140.0,230,230,232,49.97,1.0,2024-02-27 19:50:14.000,2024-02-27 19:50:14.000,2024-02-27 19:50:14.000,28419.0,28672.0,3048968,-93.0,107
940133,32,2024-02-27 20:10:03,OPMC_AHU_L6,3017140.0,230,230,232,49.99,1.0,2024-02-27 20:09:59.000,2024-02-27 20:09:59.000,2024-02-27 20:09:59.000,28419.0,28672.0,3048968,-84.0,107
940197,32,2024-02-27 20:20:03,OPMC_AHU_L6,3017140.0,230,231,233,50.03,1.0,2024-02-27 20:20:03.000,2024-02-27 20:20:03.000,2024-02-27 20:20:03.000,28419.0,28672.0,3048968,-99.0,107
940261,32,2024-02-27 20:30:03,OPMC_AHU_L6,3017140.0,230,230,232,49.95,1.0,2024-02-27 20:30:15.000,2024-02-27 20:30:15.000,2024-02-27 20:30:15.000,28419.0,28672.0,3048968,-105.0,107
940279,32,2024-02-27 20:40:03,OPMC_AHU_L6,3017140.0,228,228,230,50.06,1.0,2024-02-27 20:39:56.000,2024-02-27 20:39:56.000,2024-02-27 20:39:56.000,28419.0,28672.0,3048968,-102.0,107
940343,32,2024-02-27 20:50:03,OPMC_AHU_L6,3017140.0,228,228,230,50.04,1.0,2024-02-27 20:50:02.000,2024-02-27 20:50:02.000,2024-02-27 20:50:02.000,28419.0,28672.0,3048968,-93.0,107
940447,32,2024-02-27 21:10:03,OPMC_AHU_L6,3017140.0,229,229,231,50.04,1.0,2024-02-27 21:10:14.000,2024-02-27 21:10:14.000,2024-02-27 21:10:14.000,28419.0,28672.0,3048968,-102.0,107
940501,32,2024-02-27 21:20:03,OPMC_AHU_L6,3017140.0,229,229,231,50.06,1.0,2024-02-27 21:20:13.000,2024-02-27 21:20:13.000,2024-02-27 21:20:13.000,28419.0,28672.0,3048968,-90.0,107
940565,32,2024-02-27 21:30:03,OPMC_AHU_L6,3017140.0,229,229,231,50.06,1.0,2024-02-27 21:30:20.000,2024-02-27 21:30:20.000,2024-02-27 21:30:20.000,28419.0,28672.0,3048968,-102.0,107
940571,32,2024-02-27 21:37:42,OPMC_AHU_L6,3017140.0,228,229,231,50.07,1.0,2024-02-27 21:37:47.000,2024-02-27 21:37:47.000,2024-02-27 21:37:47.000,28419.0,28672.0,3048968,-103.0,107
940617,32,2024-02-27 21:40:03,OPMC_AHU_L6,3017140.0,228,229,231,50.08,1.0,2024-02-27 21:40:20.000,2024-02-27 21:40:20.000,2024-02-27 21:40:20.000,28419.0,28672.0,3048968,-103.0,107
940755,32,2024-02-27 22:10:03,OPMC_AHU_L6,3017140.0,229,229,231,49.98,1.0,2024-02-27 22:10:17.000,2024-02-27 22:10:17.000,2024-02-27 22:10:17.000,28419.0,28672.0,3048968,-102.0,107
940823,32,2024-02-27 22:20:03,OPMC_AHU_L6,3017140.0,229,229,231,50.05,1.0,2024-02-27 22:20:08.000,2024-02-27 22:20:08.000,2024-02-27 22:20:08.000,28419.0,28672.0,3048968,-90.0,107
940935,32,2024-02-27 22:40:03,OPMC_AHU_L6,3017140.0,229,230,232,50.07,1.0,2024-02-27 22:40:11.000,2024-02-27 22:40:11.000,2024-02-27 22:40:11.000,28419.0,28672.0,3048968,-107.0,107
940975,32,2024-02-27 22:50:03,OPMC_AHU_L6,3017140.0,230,230,232,50.07,1.0,2024-02-27 22:50:02.000,2024-02-27 22:50:02.000,2024-02-27 22:50:02.000,28419.0,28672.0,3048968,-103.0,107
941039,32,2024-02-27 23:00:03,OPMC_AHU_L6,3017140.0,230,231,233,50.08,1.0,2024-02-27 23:00:09.000,2024-02-27 23:00:09.000,2024-02-27 23:00:09.000,28419.0,28672.0,3048968,-101.0,107
941103,32,2024-02-27 23:10:03,OPMC_AHU_L6,3017140.0,230,230,232,49.99,1.0,2024-02-27 23:10:23.000,2024-02-27 23:10:23.000,2024-02-27 23:10:23.000,28419.0,28672.0,3048968,-101.0,107
941157,32,2024-02-27 23:20:03,OPMC_AHU_L6,3017140.0,230,230,232,50.06,1.0,2024-02-27 23:20:17.000,2024-02-27 23:20:17.000,2024-02-27 23:20:17.000,28419.0,28672.0,3048968,-105.0,107
941205,32,2024-02-27 23:30:02,OPMC_AHU_L6,3017140.0,230,230,232,50.04,1.0,2024-02-27 23:30:13.000,2024-02-27 23:30:13.000,2024-02-27 23:30:13.000,28419.0,28672.0,3048968,-105.0,107
941263,32,2024-02-27 23:40:02,OPMC_AHU_L6,3017140.0,230,230,232,49.99,1.0,2024-02-27 23:40:16.000,2024-02-27 23:40:16.000,2024-02-27 23:40:16.000,28419.0,28672.0,3048968,-101.0,107
941371,32,2024-02-28 00:00:03,OPMC_AHU_L6,3017140.0,230,231,233,49.97,1.0,2024-02-28 00:00:18.000,2024-02-28 00:00:18.000,2024-02-28 00:00:18.000,28419.0,28672.0,3048968,-107.0,107
941389,32,2024-02-28 00:10:03,OPMC_AHU_L6,3017140.0,228,229,230,50.05,1.0,2024-02-28 00:09:57.000,2024-02-28 00:09:57.000,2024-02-28 00:09:57.000,28419.0,28672.0,3048968,-103.0,107
941465,32,2024-02-28 00:20:03,OPMC_AHU_L6,3017140.0,228,229,230,49.98,1.0,2024-02-28 00:20:10.000,2024-02-28 00:20:10.000,2024-02-28 00:20:10.000,28419.0,28672.0,3048968,-101.0,107
941505,32,2024-02-28 00:30:03,OPMC_AHU_L6,3017140.0,228,229,231,50.0,1.0,2024-02-28 00:30:02.000,2024-02-28 00:30:02.000,2024-02-28 00:30:02.000,28419.0,28672.0,3048968,-99.0,107
941617,32,2024-02-28 00:50:03,OPMC_AHU_L6,3017140.0,229,229,231,50.04,1.0,2024-02-28 00:50:11.000,2024-02-28 00:50:11.000,2024-02-28 00:50:11.000,28419.0,28672.0,3048968,-105.0,107
941677,32,2024-02-28 01:00:03,OPMC_AHU_L6,3017140.0,229,229,231,50.0,1.0,2024-02-28 01:00:14.000,2024-02-28 01:00:14.000,2024-02-28 01:00:14.000,28419.0,28672.0,3048968,-123.0,107
941729,32,2024-02-28 01:10:03,OPMC_AHU_L6,3017140.0,229,229,231,50.04,1.0,2024-02-28 01:10:11.000,2024-02-28 01:10:11.000,2024-02-28 01:10:11.000,28419.0,28672.0,3048968,-102.0,107
941779,32,2024-02-28 01:20:03,OPMC_AHU_L6,3017140.0,229,229,231,50.0,1.0,2024-02-28 01:20:06.000,2024-02-28 01:20:06.000,2024-02-28 01:20:06.000,28419.0,28672.0,3048968,-95.0,107
941839,32,2024-02-28 01:30:03,OPMC_AHU_L6,3017140.0,229,229,231,50.04,1.0,2024-02-28 01:30:08.000,2024-02-28 01:30:08.000,2024-02-28 01:30:08.000,28419.0,28672.0,3048968,-93.0,107
941897,32,2024-02-28 01:40:03,OPMC_AHU_L6,3017140.0,229,230,232,50.07,1.0,2024-02-28 01:40:18.000,2024-02-28 01:40:18.000,2024-02-28 01:40:18.000,28419.0,28672.0,3048968,-102.0,107
941941,32,2024-02-28 01:50:03,OPMC_AHU_L6,3017140.0,229,230,232,50.05,1.0,2024-02-28 01:50:07.000,2024-02-28 01:50:07.000,2024-02-28 01:50:07.000,28419.0,28672.0,3048968,-95.0,107
941989,32,2024-02-28 02:00:03,OPMC_AHU_L6,3017140.0,230,230,232,50.07,1.0,2024-02-28 02:00:04.000,2024-02-28 02:00:04.000,2024-02-28 02:00:04.000,28419.0,28672.0,3048968,-108.0,107
942047,32,2024-02-28 02:10:03,OPMC_AHU_L6,3017140.0,230,230,232,50.09,1.0,2024-02-28 02:10:06.000,2024-02-28 02:10:06.000,2024-02-28 02:10:06.000,28419.0,28672.0,3048968,-121.0,107
942113,32,2024-02-28 02:20:03,OPMC_AHU_L6,3017140.0,230,231,233,50.05,1.0,2024-02-28 02:20:14.000,2024-02-28 02:20:14.000,2024-02-28 02:20:14.000,28419.0,28672.0,3048968,-120.0,107
942229,32,2024-02-28 02:40:03,OPMC_AHU_L6,3017140.0,231,231,233,50.09,1.0,2024-02-28 02:40:17.000,2024-02-28 02:40:17.000,2024-02-28 02:40:17.000,28419.0,28672.0,3048968,-108.0,107
942325,32,2024-02-28 03:00:03,OPMC_AHU_L6,3017140.0,229,229,231,50.06,1.0,2024-02-28 03:00:12.000,2024-02-28 03:00:12.000,2024-02-28 03:00:12.000,28419.0,28672.0,3048968,-102.0,107
942457,32,2024-02-28 03:30:03,OPMC_AHU_L6,3017140.0,229,229,231,50.03,1.0,2024-02-28 03:30:08.000,2024-02-28 03:30:08.000,2024-02-28 03:30:08.000,28419.0,28672.0,3048968,-103.0,107
942521,32,2024-02-28 03:40:03,OPMC_AHU_L6,3017140.0,229,229,231,50.03,1.0,2024-02-28 03:40:12.000,2024-02-28 03:40:12.000,2024-02-28 03:40:12.000,28419.0,28672.0,3048968,-103.0,107
942621,32,2024-02-28 04:00:03,OPMC_AHU_L6,3017140.0,229,229,231,50.0,1.0,2024-02-28 04:00:11.000,2024-02-28 04:00:11.000,2024-02-28 04:00:11.000,28419.0,28672.0,3048968,-105.0,107
942679,32,2024-02-28 04:10:03,OPMC_AHU_L6,3017140.0,229,229,231,49.95,1.0,2024-02-28 04:10:19.000,2024-02-28 04:10:19.000,2024-02-28 04:10:19.000,28419.0,28672.0,3048968,-102.0,107
942731,32,2024-02-28 04:20:03,OPMC_AHU_L6,3017140.0,229,229,231,50.03,1.0,2024-02-28 04:20:20.000,2024-02-28 04:20:20.000,2024-02-28 04:20:20.000,28419.0,28672.0,3048968,-93.0,107
942807,32,2024-02-28 04:40:03,OPMC_AHU_L6,3017140.0,229,229,231,49.94,1.0,2024-02-28 04:40:00.000,2024-02-28 04:40:00.000,2024-02-28 04:40:00.000,28419.0,28672.0,3048968,-107.0,107
942867,32,2024-02-28 04:50:03,OPMC_AHU_L6,3017140.0,229,229,231,50.05,1.0,2024-02-28 04:50:05.000,2024-02-28 04:50:05.000,2024-02-28 04:50:05.000,28419.0,28672.0,3048968,-102.0,107
942923,32,2024-02-28 05:00:03,OPMC_AHU_L6,3017140.0,228,229,230,49.95,1.0,2024-02-28 05:00:11.000,2024-02-28 05:00:11.000,2024-02-28 05:00:11.000,28419.0,28672.0,3048968,-100.0,107
942951,32,2024-02-28 05:10:03,OPMC_AHU_L6,3017140.0,228,229,230,50.03,1.0,2024-02-28 05:09:58.000,2024-02-28 05:09:58.000,2024-02-28 05:09:58.000,28419.0,28672.0,3048968,-83.0,107
943095,32,2024-02-28 05:30:03,OPMC_AHU_L6,3017140.0,227,227,229,49.98,1.0,2024-02-28 05:30:20.000,2024-02-28 05:30:20.000,2024-02-28 05:30:20.000,28419.0,28672.0,3048968,-105.0,107
943097,32,2024-02-28 05:39:05,OPMC_AHU_L6,3017140.0,227,227,229,50.02,1.0,2024-02-28 05:39:05.000,2024-02-28 05:39:05.000,2024-02-28 05:39:05.000,28419.0,28672.0,3048968,-102.0,107
943149,32,2024-02-28 05:40:03,OPMC_AHU_L6,3017140.0,227,227,229,50.01,1.0,2024-02-28 05:40:16.000,2024-02-28 05:40:16.000,2024-02-28 05:40:16.000,28419.0,28672.0,3048968,-98.0,107
943241,32,2024-02-28 06:00:03,OPMC_AHU_L6,3017140.0,226,227,228,50.05,1.0,2024-02-28 06:00:14.000,2024-02-28 06:00:14.000,2024-02-28 06:00:14.000,28419.0,28672.0,3048968,-102.0,107
943295,32,2024-02-28 06:10:03,OPMC_AHU_L6,3017140.0,226,226,228,50.05,1.0,2024-02-28 06:10:20.000,2024-02-28 06:10:20.000,2024-02-28 06:10:20.000,28419.0,28672.0,3048968,-100.0,107
943371,32,2024-02-28 06:20:03,OPMC_AHU_L6,3017140.0,225,226,227,50.06,1.0,2024-02-28 06:20:15.000,2024-02-28 06:20:15.000,2024-02-28 06:20:15.000,28419.0,28672.0,3048968,-90.0,107
943443,32,2024-02-28 06:40:03,OPMC_AHU_L6,3017140.0,227,228,229,50.06,1.0,2024-02-28 06:39:57.000,2024-02-28 06:39:57.000,2024-02-28 06:39:57.000,28419.0,28672.0,3048968,-103.0,107
943505,32,2024-02-28 06:50:03,OPMC_AHU_L6,3017140.0,227,228,229,50.06,1.0,2024-02-28 06:50:01.000,2024-02-28 06:50:01.000,2024-02-28 06:50:01.000,28419.0,28672.0,3048968,-95.0,107
943563,32,2024-02-28 07:00:03,OPMC_AHU_L6,3017140.0,225,225,227,50.08,1.0,2024-02-28 07:00:13.000,2024-02-28 07:00:13.000,2024-02-28 07:00:13.000,28419.0,28672.0,3048968,-100.0,107
943623,32,2024-02-28 07:10:03,OPMC_AHU_L6,3017140.0,224,224,226,49.96,1.0,2024-02-28 07:10:16.000,2024-02-28 07:10:16.000,2024-02-28 07:10:16.000,28419.0,28672.0,3048968,-105.0,107
943665,32,2024-02-28 07:20:03,OPMC_AHU_L6,3017140.0,223,224,226,50.06,1.0,2024-02-28 07:20:07.000,2024-02-28 07:20:07.000,2024-02-28 07:20:07.000,28419.0,28672.0,3048968,-100.0,107
943697,32,2024-02-28 07:30:03,OPMC_AHU_L6,3017140.0,222,223,225,49.99,1.0,2024-02-28 07:29:58.000,2024-02-28 07:29:58.000,2024-02-28 07:29:58.000,28419.0,28672.0,3048968,-98.0,107
943875,32,2024-02-28 08:00:03,OPMC_AHU_L6,3017140.0,224,224,226,50.01,1.0,2024-02-28 08:00:14.000,2024-02-28 08:00:14.000,2024-02-28 08:00:14.000,28419.0,28672.0,3048968,-102.0,107
943901,32,2024-02-28 08:10:02,OPMC_AHU_L6,3017140.0,222,223,225,50.0,1.0,2024-02-28 08:10:00.000,2024-02-28 08:10:00.000,2024-02-28 08:10:00.000,28419.0,28672.0,3048968,-98.0,107
943951,32,2024-02-28 08:20:03,OPMC_AHU_L6,3017140.0,222,223,225,49.96,1.0,2024-02-28 08:19:59.000,2024-02-28 08:19:59.000,2024-02-28 08:19:59.000,28419.0,28672.0,3048968,-93.0,107
944073,32,2024-02-28 08:40:02,OPMC_AHU_L6,3017140.0,224,224,226,50.04,1.0,2024-02-28 08:40:14.000,2024-02-28 08:40:14.000,2024-02-28 08:40:14.000,28419.0,28672.0,3048968,-93.0,107
944121,32,2024-02-28 08:50:02,OPMC_AHU_L6,3017140.0,223,224,226,50.06,1.0,2024-02-28 08:50:08.000,2024-02-28 08:50:08.000,2024-02-28 08:50:08.000,28419.0,28672.0,3048968,-87.0,107
944167,32,2024-02-28 09:00:03,OPMC_AHU_L6,3017140.0,223,223,225,50.06,1.0,2024-02-28 09:00:03.000,2024-02-28 09:00:03.000,2024-02-28 09:00:03.000,28419.0,28672.0,3048968,-93.0,107
944225,32,2024-02-28 09:10:03,OPMC_AHU_L6,3017140.0,222,223,225,50.06,1.0,2024-02-28 09:10:08.000,2024-02-28 09:10:08.000,2024-02-28 09:10:08.000,28419.0,28672.0,3048968,-97.0,107
944265,32,2024-02-28 09:20:03,OPMC_AHU_L6,3017140.0,222,223,224,50.05,1.0,2024-02-28 09:20:03.000,2024-02-28 09:20:03.000,2024-02-28 09:20:03.000,28419.0,28672.0,3048968,-90.0,107
944347,32,2024-02-28 09:30:03,OPMC_AHU_L6,3017140.0,224,225,226,49.99,1.0,2024-02-28 09:30:54.000,2024-02-28 09:30:54.000,2024-02-28 09:30:54.000,28419.0,28672.0,3048968,-99.0,107
944399,32,2024-02-28 09:40:03,OPMC_AHU_L6,3017140.0,224,225,226,50.04,1.0,2024-02-28 09:40:17.000,2024-02-28 09:40:17.000,2024-02-28 09:40:17.000,28419.0,28672.0,3048968,-93.0,107
944453,32,2024-02-28 09:50:03,OPMC_AHU_L6,3017140.0,224,224,226,49.94,1.0,2024-02-28 09:50:24.000,2024-02-28 09:50:24.000,2024-02-28 09:50:24.000,28419.0,28672.0,3048968,-93.0,107
944503,32,2024-02-28 10:00:03,OPMC_AHU_L6,3017140.0,223,224,226,50.01,1.0,2024-02-28 10:00:20.000,2024-02-28 10:00:20.000,2024-02-28 10:00:20.000,28419.0,28672.0,3048968,-96.0,107
944547,32,2024-02-28 10:10:03,OPMC_AHU_L6,3017140.0,223,224,226,50.02,1.0,2024-02-28 10:10:13.000,2024-02-28 10:10:13.000,2024-02-28 10:10:13.000,28419.0,28672.0,3048968,-91.0,107
944607,32,2024-02-28 10:20:03,OPMC_AHU_L6,3017140.0,223,224,226,50.04,1.0,2024-02-28 10:20:22.000,2024-02-28 10:20:22.000,2024-02-28 10:20:22.000,28419.0,28672.0,3048968,-103.0,107
944661,32,2024-02-28 10:30:03,OPMC_AHU_L6,3017140.0,223,224,226,50.06,1.0,2024-02-28 10:30:16.000,2024-02-28 10:30:16.000,2024-02-28 10:30:16.000,28419.0,28672.0,3048968,-103.0,107
944713,32,2024-02-28 10:40:03,OPMC_AHU_L6,3017140.0,223,224,226,50.05,1.0,2024-02-28 10:40:14.000,2024-02-28 10:40:14.000,2024-02-28 10:40:14.000,28419.0,28672.0,3048968,-105.0,107
944764,32,2024-02-28 10:50:03,OPMC_AHU_L6,3017140.0,223,224,226,50.04,1.0,2024-02-28 10:50:21.000,2024-02-28 10:50:21.000,2024-02-28 10:50:21.000,28419.0,28672.0,3048968,-89.0,107
944869,32,2024-02-28 11:10:03,OPMC_AHU_L6,3017140.0,223,224,226,50.02,1.0,2024-02-28 11:10:17.000,2024-02-28 11:10:17.000,2024-02-28 11:10:17.000,28419.0,28672.0,3048968,-102.0,107
944897,32,2024-02-28 11:20:03,OPMC_AHU_L6,3017140.0,223,224,226,49.97,1.0,2024-02-28 11:19:56.000,2024-02-28 11:19:56.000,2024-02-28 11:19:56.000,28419.0,28672.0,3048968,-103.0,107
944953,32,2024-02-28 11:30:03,OPMC_AHU_L6,3017140.0,224,224,226,50.05,1.0,2024-02-28 11:30:00.000,2024-02-28 11:30:00.000,2024-02-28 11:30:00.000,28419.0,28672.0,3048968,-102.0,107
944999,32,2024-02-28 11:40:03,OPMC_AHU_L6,3017140.0,224,225,227,50.05,1.0,2024-02-28 11:40:00.000,2024-02-28 11:40:00.000,2024-02-28 11:40:00.000,28419.0,28672.0,3048968,-102.0,107
945132,32,2024-02-28 12:00:03,OPMC_AHU_L6,3017140.0,227,227,229,50.11,1.0,2024-02-28 12:00:18.000,2024-02-28 12:00:18.000,2024-02-28 12:00:18.000,28419.0,28672.0,3048968,-101.0,107
945169,32,2024-02-28 12:10:03,OPMC_AHU_L6,3017140.0,227,228,230,50.06,1.0,2024-02-28 12:10:07.000,2024-02-28 12:10:07.000,2024-02-28 12:10:07.000,28419.0,28672.0,3048968,-93.0,107
945200,32,2024-02-28 12:20:03,OPMC_AHU_L6,3017140.0,227,227,229,49.98,1.0,2024-02-28 12:19:59.000,2024-02-28 12:19:59.000,2024-02-28 12:19:59.000,28419.0,28672.0,3048968,-105.0,107
945249,32,2024-02-28 12:30:03,OPMC_AHU_L6,3017140.0,226,227,229,49.97,1.0,2024-02-28 12:29:57.000,2024-02-28 12:29:57.000,2024-02-28 12:29:57.000,28419.0,28672.0,3048968,-95.0,107
945312,32,2024-02-28 12:40:03,OPMC_AHU_L6,3017140.0,226,227,229,50.03,1.0,2024-02-28 12:40:02.000,2024-02-28 12:40:02.000,2024-02-28 12:40:02.000,28419.0,28672.0,3048968,-96.0,107
945393,32,2024-02-28 12:50:03,OPMC_AHU_L6,3017140.0,226,227,228,50.03,1.0,2024-02-28 12:50:17.000,2024-02-28 12:50:17.000,2024-02-28 12:50:17.000,28419.0,28672.0,3048968,-103.0,107
945445,32,2024-02-28 13:00:03,OPMC_AHU_L6,3017140.0,226,226,228,50.06,1.0,2024-02-28 13:00:19.000,2024-02-28 13:00:19.000,2024-02-28 13:00:19.000,28419.0,28672.0,3048968,-105.0,107
945500,32,2024-02-28 13:10:03,OPMC_AHU_L6,3017140.0,226,226,228,49.99,1.0,2024-02-28 13:10:21.000,2024-02-28 13:10:21.000,2024-02-28 13:10:21.000,28419.0,28672.0,3048968,-102.0,107
945555,32,2024-02-28 13:20:03,OPMC_AHU_L6,3017140.0,225,226,227,49.98,1.0,2024-02-28 13:20:19.000,2024-02-28 13:20:19.000,2024-02-28 13:20:19.000,28419.0,28672.0,3048968,-102.0,107
945578,32,2024-02-28 13:30:03,OPMC_AHU_L6,3017140.0,224,225,227,49.97,1.0,2024-02-28 13:30:00.000,2024-02-28 13:30:00.000,2024-02-28 13:30:00.000,28419.0,28672.0,3048968,-120.0,107
945644,32,2024-02-28 13:40:03,OPMC_AHU_L6,3017140.0,224,225,226,49.97,1.0,2024-02-28 13:40:08.000,2024-02-28 13:40:08.000,2024-02-28 13:40:08.000,28419.0,28672.0,3048968,-105.0,107
945699,32,2024-02-28 13:50:03,OPMC_AHU_L6,3017140.0,224,225,227,49.99,1.0,2024-02-28 13:50:10.000,2024-02-28 13:50:10.000,2024-02-28 13:50:10.000,28419.0,28672.0,3048968,-105.0,107
945751,32,2024-02-28 14:00:03,OPMC_AHU_L6,3017140.0,224,225,226,49.99,1.0,2024-02-28 14:00:14.000,2024-02-28 14:00:14.000,2024-02-28 14:00:14.000,28419.0,28672.0,3048968,-107.0,107
945870,32,2024-02-28 14:20:03,OPMC_AHU_L6,3017140.0,226,227,229,50.0,1.0,2024-02-28 14:20:01.000,2024-02-28 14:20:01.000,2024-02-28 14:20:01.000,28419.0,28672.0,3048968,-103.0,107
