id_id,id_n_id,id_time,id_meter_id,id_stand_energy_kirim,id_v1,id_v2,id_v3,id_i1,id_i2,id_i3,id_frequency,id_power_factor,id_create_date,updated_at,created_at,reactive_energy_import,reactive_energy_export,apparent_energy_import,rssi,lokasi
604989,23,2024-01-01 00:00:04,OPMC_SDP_L5,41960000.0,230,226,232,1,10,0,49.98,0.8752,2024-01-01 00:00:10.000,2024-01-01 00:00:10.000,2024-01-01 00:00:10.000,4924762.0,2804201.0,45760088,-113.0,101
605012,23,2024-01-01 00:10:03,OPMC_SDP_L5,41963600.0,230,227,232,1,9,0,49.96,0.8566999999999999,2024-01-01 00:10:09.000,2024-01-01 00:10:09.000,2024-01-01 00:10:09.000,4926316.0,2804264.0,45764174,-113.0,101
605038,23,2024-01-01 00:20:03,OPMC_SDP_L5,41967000.0,230,227,232,1,9,0,49.97,0.8828999999999999,2024-01-01 00:20:09.000,2024-01-01 00:20:09.000,2024-01-01 00:20:09.000,4927668.0,2804428.0,45768104,-120.0,101
605088,23,2024-01-01 00:40:03,OPMC_SDP_L5,41974000.0,231,227,232,1,9,0,49.99,0.8552,2024-01-01 00:40:06.000,2024-01-01 00:40:06.000,2024-01-01 00:40:06.000,4930515.0,2804578.0,45776102,-95.0,101
605115,23,2024-01-01 00:50:03,OPMC_SDP_L5,41977400.0,230,227,232,1,9,0,49.99,0.8807999999999999,2024-01-01 00:50:10.000,2024-01-01 00:50:10.000,2024-01-01 00:50:10.000,4931845.0,2804786.0,45780043,-117.0,101
605144,23,2024-01-01 01:00:03,OPMC_SDP_L5,41981100.0,230,227,232,1,10,0,49.97,0.8744999999999999,2024-01-01 01:00:07.000,2024-01-01 01:00:07.000,2024-01-01 01:00:07.000,4933314.0,2804994.0,45784239,-120.0,101
605186,23,2024-01-01 01:10:03,OPMC_SDP_L5,41984700.0,231,227,232,1,10,0,49.99,0.8767999999999999,2024-01-01 01:10:30.000,2024-01-01 01:10:30.000,2024-01-01 01:10:30.000,4934862.0,2805104.0,45788384,-95.0,101
605199,23,2024-01-01 01:20:03,OPMC_SDP_L5,41988300.0,231,227,232,1,10,0,50.02,0.8754,2024-01-01 01:20:08.000,2024-01-01 01:20:08.000,2024-01-01 01:20:08.000,4936464.0,2805148.0,45792537,-112.0,101
605238,23,2024-01-01 01:31:01,OPMC_SDP_L5,41992300.0,231,227,232,1,10,0,49.98,0.8714,2024-01-01 01:31:03.000,2024-01-01 01:31:03.000,2024-01-01 01:31:03.000,4938225.0,2805197.0,45797075,-111.0,101
605253,23,2024-01-01 01:40:03,OPMC_SDP_L5,41995600.0,231,227,232,1,10,0,50.0,0.8743,2024-01-01 01:40:10.000,2024-01-01 01:40:10.000,2024-01-01 01:40:10.000,4939683.0,2805237.0,45800832,-91.0,101
