id_id,id_n_id,id_time,id_meter_id,id_stand_energy_kirim,KwH,KwH per Hari,id_stand_energy_terima,id_v1,id_v2,id_v3,id_i1,id_i2,id_i3,id_frequency,id_power_factor,id_create_date,updated_at,created_at,reactive_energy_import,reactive_energy_export,apparent_energy_import,apparent_energy_export,rssi,lokasi,resample_date,data_points_count
604999,29,1/1/2024,251400320,56686165.71,5668.616571,,0,226.9904762,227.6952381,229.2571429,4.238095238,2.685714286,4.285714286,49.99942857,0.894698095,1/1/2024 23:50,1/1/2024 23:50,1/1/2024 23:50,760621.019,9201588.914,62343715.27,0,-101.9619048,79,1/1/2024,1
608803,29,1/2/2024,251400320,57350232.35,5735.023235,66.40666387,0,225.9901961,226.7254902,228.4411765,5.715686275,2.882352941,6.450980392,50.00392157,0.911271569,1/2/2024 23:50,1/2/2024 23:50,1/2/2024 23:50,760777.7451,9331350.098,63072273.12,0,-104.1078431,79,1/2/2024,1
612411,29,1/3/2024,251400320,58077846.3,5807.78463,72.76139434,0,226.962963,227.9537037,229.462963,5.12962963,2.75,5.12037037,50.01490741,0.902225,1/3/2024 23:50,1/3/2024 23:50,1/3/2024 23:50,763924.6389,9467708.917,63871722.31,0,-102.8518519,79,1/3/2024,1
615985,29,1/4/2024,251400320,58639276.7,5863.92767,56.14304027,0,225.9320388,226.8446602,228.1553398,4.184466019,2.932038835,4.660194175,49.99990291,0.859840777,1/4/2024 23:50,1/4/2024 23:50,1/4/2024 23:50,767655.8252,9582216.214,64502102.99,0,-102.223301,79,1/4/2024,1
619450,29,1/5/2024,251400320,59188548.15,5918.854815,54.92714491,0,226.4722222,227.1574074,228.5925926,3.851851852,2.740740741,4.333333333,50.01268519,0.859757407,1/5/2024 23:50,1/5/2024 23:50,1/5/2024 23:50,770568.2315,9687802.5,65119634.84,0,-103.787037,79,1/5/2024,1
623065,29,1/6/2024,251400320,59608542.16,5960.854216,41.99940087,0,228.3431373,228.7843137,230.4019608,1.392156863,2.264705882,2.931372549,50.02264706,0.822053922,1/6/2024 23:50,1/6/2024 23:50,1/6/2024 23:50,776400.7745,9765748.245,65601313.92,0,-102.9705882,79,1/6/2024,1
626672,29,1/7/2024,251400320,59913059.6,5991.30596,30.45174391,0,228.020202,228.4646465,230.1414141,1.333333333,2.292929293,3.464646465,50.00737374,0.827883838,1/7/2024 23:50,1/7/2024 23:50,1/7/2024 23:50,783424.9293,9816029.545,65954340.29,0,-103.3131313,79,1/7/2024,1
630417,29,1/8/2024,251400320,60319715.63,6031.971563,40.6656029,0,225.7083333,226.53125,228.0104167,3.385416667,2.625,3.947916667,50.014375,0.858241667,1/8/2024 23:40,1/8/2024 23:40,1/8/2024 23:40,790218.1875,9880942.917,66413205.67,0,-102.625,79,1/8/2024,1
634314,29,1/9/2024,251400320,60814933.7,6081.49337,49.52180707,0,225.923913,226.6847826,228.2282609,3.684782609,3.239130435,4.336956522,50.00347826,0.851216304,1/9/2024 23:50,1/9/2024 23:50,1/9/2024 23:50,799538.4891,9954933.087,66969681.59,0,-102.5,79,1/9/2024,1
638045,29,1/10/2024,251400320,61388318.85,6138.831885,57.33851568,0,226.9262295,227.5245902,229.2459016,3.860655738,2.844262295,4.213114754,50.01893443,0.893862295,1/10/2024 23:50,1/10/2024 23:50,1/10/2024 23:50,803702.0492,10045638.49,67611745.67,0,-102.7622951,79,1/10/2024,1
642423,29,1/11/2024,251400320,61857921.54,6185.792154,46.96026923,0,226.5731707,227.1097561,228.8414634,3.808943089,3.004065041,4.630081301,50.01296748,0.884673984,1/11/2024 23:40,1/11/2024 23:40,1/11/2024 23:40,807528.6626,10119548.17,68131173.11,0,-105.7276423,79,1/11/2024,1
651573,29,1/12/2024,251400320,62456000.94,6245.600094,59.80793987,0,226.6415094,227.2641509,228.8773585,3.688679245,2.830188679,4.009433962,50.0054717,0.851277358,1/12/2024 23:40,1/12/2024 23:40,1/12/2024 23:40,813389.8302,10217790.56,68796831.42,0,-103.1603774,79,1/12/2024,1
659345,29,1/13/2024,251400320,62861671.88,6286.167188,40.56709316,0,227.7395833,228.0520833,229.7395833,0.770833333,2.395833333,2.78125,50.00385417,0.820565625,1/13/2024 23:30,1/13/2024 23:30,1/13/2024 23:30,821542.4271,10286054.64,69258866.86,0,-103.125,79,1/13/2024,1
666997,29,1/14/2024,251400320,63152151.58,6315.215158,29.04797039,0,227.2631579,227.5894737,229.3263158,1.052631579,2.378947368,3.2,50.00747368,0.851772632,1/14/2024 23:50,1/14/2024 23:50,1/14/2024 23:50,829803.1053,10329244.84,69594525.37,0,-101.7263158,79,1/14/2024,1
674673,29,1/15/2024,251400320,63540283.02,6354.028302,38.81314399,0,226.1320755,226.9528302,228.5849057,3.764150943,2.764150943,4.386792453,50.02301887,0.865725472,1/15/2024 23:50,1/15/2024 23:50,1/15/2024 23:50,837737.1887,10380724.19,70029648.25,0,-102.4056604,79,1/15/2024,1
682087,29,1/16/2024,251400320,64108288.78,6410.828878,56.80057566,0,226.122449,226.7959184,228.2857143,4.06122449,2.459183673,4.602040816,50.02020408,0.894230612,1/16/2024 23:40,1/16/2024 23:40,1/16/2024 23:40,840848.6633,10473047.81,70661052.84,0,-101.9795918,79,1/16/2024,1
689467,29,1/17/2024,251400320,64614366.44,6461.436644,50.60776628,0,226.5068493,227.0684932,228.6746575,3.410958904,2.75,5.047945205,50.01986301,0.851672945,1/17/2024 22:30,1/17/2024 22:30,1/17/2024 22:30,846528.1849,10563520.04,71231628.12,0,-102.359589,79,1/17/2024,1
703611,29,1/18/2024,251400320,65177036.36,6517.703636,56.26699253,0,225.8571429,226.5714286,228.2077922,3.818181818,3.116883117,5.818181818,50.01662338,0.88925974,1/18/2024 23:50,1/18/2024 23:50,1/18/2024 23:50,852621.3896,10667551.38,71868160.78,0,-101.2337662,79,1/18/2024,1
712935,29,1/19/2024,251400320,65514706.41,6551.470641,33.76700466,0,226.8076923,227.4102564,228.8717949,2.58974359,2.320512821,4.08974359,50.01102564,0.847898718,1/19/2024 23:50,1/19/2024 23:50,1/19/2024 23:50,857235.2692,10730210.81,72248223.47,0,-105.6794872,79,1/19/2024,1
727511,29,1/20/2024,251400320,66041605.1,6604.16051,52.68986918,0,227.1836735,227.7142857,229.1122449,1.43877551,2.367346939,3.918367347,49.99795918,0.834986735,1/20/2024 23:50,1/20/2024 23:50,1/20/2024 23:50,864226.9898,10830164.98,72836110.08,0,-105.0918367,79,1/20/2024,1
742083,29,1/21/2024,251400320,66376878.16,6637.687816,33.52730589,0,227.8505747,228.4022989,229.862069,1.448275862,2.091954023,2.942528736,50.00931034,0.794314943,1/21/2024 23:50,1/21/2024 23:50,1/21/2024 23:50,873007.3908,10904559.1,73224554.95,0,-106.7701149,79,1/21/2024,1
755543,29,1/22/2024,251400320,66664501.27,6666.450127,28.76231049,0,226.1476793,226.6793249,228.4050633,2.772151899,2.675105485,4.109704641,50.02004219,0.806088608,1/22/2024 22:30,1/22/2024 22:30,1/22/2024 22:30,878421.0211,10973694.48,73563209.3,0,-107.0168776,79,1/22/2024,1
764400,29,1/23/2024,251400320,67375562.7,6737.55627,71.10614326,0,225.4603175,226.4761905,227.9047619,4.317460317,3.293650794,5.817460317,50.01365079,0.882044444,1/23/2024 23:30,1/23/2024 23:30,1/23/2024 23:30,884617.7302,11098249.81,74361416.91,0,-103.1111111,79,1/23/2024,1
769306,29,1/24/2024,251400320,67824252.05,6782.425205,44.86893508,0,225.3278689,226.1454918,227.727459,3.709016393,3.219262295,5.456967213,50.01430328,0.864527664,1/24/2024 23:50,1/24/2024 23:50,1/24/2024 23:50,890498.8811,11180176.99,74871160.3,0,-102.0430328,79,1/24/2024,1
786513,29,1/25/2024,251400320,68363479.05,6836.347905,53.92269984,0,226.4,227.0761905,228.7047619,3.380952381,3.047619048,4.647619048,50.0167619,0.874052381,1/25/2024 23:50,1/25/2024 23:50,1/25/2024 23:50,892771.8857,11278879.82,75479002.06,0,-103.847619,79,1/25/2024,1
805449,29,1/26/2024,251400320,68712145.28,6871.214528,34.86662354,0,228.4339623,228.7610063,230.6918239,0.911949686,1.962264151,2.773584906,50.01119497,0.817732075,1/26/2024 23:50,1/26/2024 23:50,1/26/2024 23:50,895155.4906,11345102.42,75873028.7,0,-108.408805,79,1/26/2024,1
815549,29,1/27/2024,251400320,69246008.57,6924.600857,53.38632884,0,229.5714286,229.7142857,231.8571429,0,1.428571429,1.257142857,50.02285714,0.743154286,1/27/2024 23:40,1/27/2024 23:40,1/27/2024 23:40,901392,11444635.89,76473136.17,0,-106.4857143,79,1/27/2024,1
819156,29,1/28/2024,251400320,69542916.67,6954.291667,29.69080952,0,227.3636364,227.5757576,229.6060606,0.939393939,2.060606061,3.257575758,50.01106061,0.80209697,1/28/2024 14:20,1/28/2024 14:20,1/28/2024 14:20,910751.6818,11506435.36,76817380.73,0,-104.9393939,79,1/28/2024,1
825207,29,1/29/2024,251400320,70251726.19,7025.172619,70.88095238,0,227.1190476,227.7142857,229.3095238,2.880952381,3.285714286,4.976190476,50.01404762,0.866838095,1/29/2024 23:50,1/29/2024 23:50,1/29/2024 23:50,918447.4048,11634850.38,77608306.81,0,-103.3333333,79,1/29/2024,1
826689,29,1/30/2024,251400320,70477205.06,7047.720506,22.54788728,0,226.4810127,227.1265823,228.7341772,2.873417722,2.329113924,4.278481013,50.0156962,0.837251899,1/30/2024 23:50,1/30/2024 23:50,1/30/2024 23:50,923726.6329,11676844.77,77864266.29,0,-106.5316456,79,1/30/2024,1
830525,29,1/31/2024,251400320,71119991.25,7111.999125,64.27861867,0,228.4,228.8,230.5375,2.2,2.5625,3.4625,50.013875,0.84756625,1/31/2024 23:50,1/31/2024 23:50,1/31/2024 23:50,928192.7625,11790100.71,78575615.56,0,-107.2125,79,1/31/2024,1
834393,29,2/1/2024,251400320,71565287.9,7156.52879,44.52966532,0,226.2258065,226.8064516,228.5322581,3.016129032,2.85483871,4.483870968,50.00258065,0.846962097,2/1/2024 23:50,2/1/2024 23:50,2/1/2024 23:50,934327.3871,11870808.33,79076418.19,0,-107.2016129,79,2/1/2024,1
838434,29,2/2/2024,251400320,72100417.11,7210.041711,53.5129202,0,228.5789474,228.9473684,230.7631579,2.342105263,2.605263158,3.763157895,50.01302632,0.823569737,2/2/2024 23:50,2/2/2024 23:50,2/2/2024 23:50,942168.5526,11972434.05,79677450.13,0,-104.0131579,79,2/2/2024,1
842306,29,2/3/2024,251400320,72487784,7248.7784,38.73668947,0,228.88,229.24,230.98,1.39,2.23,3.57,50.0179,0.82558,2/3/2024 22:30,2/3/2024 22:30,2/3/2024 22:30,948882.23,12053741.43,80119328.07,0,-104.45,79,2/3/2024,1
847171,29,2/4/2024,251400320,72842790,7284.279,35.5006,0,227.225,227.475,229.325,0.25,2.3375,3.875,50.013,0.83623625,2/4/2024 23:50,2/4/2024 23:50,2/4/2024 23:50,959905.55,12134443.6,80534351.66,0,-103.4,79,2/4/2024,1
850069,29,2/5/2024,251400320,73256432.65,7325.643265,41.36426531,0,228.3163265,228.755102,230.6122449,1.918367347,2.551020408,3.62244898,50.00591837,0.82555,2/5/2024 23:50,2/5/2024 23:50,2/5/2024 23:50,968148.2551,12213269.78,81004910.38,0,-103.9285714,79,2/5/2024,1
854451,29,2/6/2024,251400320,73645555.03,7364.555503,38.91223805,0,227.3489933,227.7651007,229.6241611,2.932885906,2.66442953,4.134228188,50.00818792,0.862325503,2/6/2024 23:50,2/6/2024 23:50,2/6/2024 23:50,971777.8054,12276251.59,81442566.58,0,-103.4765101,79,2/6/2024,1
859758,29,2/7/2024,251400320,74250037.62,7425.003762,60.44825902,0,226.5643564,227.1386139,228.9405941,3.257425743,2.910891089,4.564356436,50.01811881,0.855739604,2/7/2024 23:50,2/7/2024 23:50,2/7/2024 23:50,976786.2277,12367352.8,82120303.11,0,-104.3267327,79,2/7/2024,1
863449,29,2/8/2024,251400320,74716816.9,7471.68169,46.67792776,0,228.8450704,229.1690141,231.028169,0.957746479,2.281690141,2.676056338,50.03605634,0.800390141,2/8/2024 23:40,2/8/2024 23:40,2/8/2024 23:40,985022.8169,12435633.25,82651192,0,-102.4366197,79,2/8/2024,1
867461,29,2/9/2024,251400320,75040170.37,7504.017037,32.3353469,0,227.8611111,228.212963,230,1.342592593,2.601851852,2.962962963,50.01388889,0.830262963,2/9/2024 23:50,2/9/2024 23:50,2/9/2024 23:50,995182.5185,12478137.32,83025723.63,0,-103.5833333,79,2/9/2024,1
871345,29,2/10/2024,251400320,75371928.77,7537.192877,33.17583968,0,227.8767123,228.2465753,230.0821918,2.191780822,2.479452055,3.452054795,50.02739726,0.872406849,2/10/2024 23:50,2/10/2024 23:50,2/10/2024 23:50,1001085.904,12518615.38,83400359.85,0,-104.8630137,79,2/10/2024,1
875179,29,2/11/2024,251400320,75779246.05,7577.924605,40.73172855,0,227.8421053,228.2368421,229.9210526,0.907894737,2.421052632,3.578947368,50.00407895,0.837368421,2/11/2024 16:10,2/11/2024 16:10,2/11/2024 16:10,1008497.303,12572895.12,83855889.46,0,-103.5657895,79,2/11/2024,1
877948,29,2/12/2024,251400320,76416041.38,7641.604138,63.67953267,0,226.9655172,227.637931,229.5689655,4.603448276,3.896551724,5.931034483,50.02017241,0.898543103,2/12/2024 23:40,2/12/2024 23:40,2/12/2024 23:40,1020463.345,12649865.12,84570705.16,0,-109.137931,79,2/12/2024,1
880279,29,2/13/2024,251400320,76940219.44,7694.021944,52.41780651,0,227.5694444,228.2777778,230.0972222,3.805555556,3.458333333,4.638888889,50.01958333,0.8866,2/13/2024 23:50,2/13/2024 23:50,2/13/2024 23:50,1023438.917,12730881.08,85154225.28,0,-107.4444444,79,2/13/2024,1
884340,29,2/14/2024,251400320,77436834.57,7743.683457,49.66151235,0,228.1851852,228.7777778,230.3580247,2.654320988,2.839506173,4.061728395,50.00864198,0.871567901,2/14/2024 23:50,2/14/2024 23:50,2/14/2024 23:50,1028197.667,12811257.93,85712581.43,0,-107.2098765,79,2/14/2024,1
888592,29,2/15/2024,251400320,78026976.19,7802.697619,59.01416226,0,227.5873016,228.3333333,230.0952381,4.444444444,3.349206349,5.571428571,50.01396825,0.913765079,2/15/2024 23:50,2/15/2024 23:50,2/15/2024 23:50,1030145.048,12905146.14,86363425.68,0,-104.2539683,79,2/15/2024,1
892698,29,2/16/2024,251400320,78718610.89,7871.861089,69.16347006,0,226.2673267,227.049505,228.6435644,4.683168317,3.277227723,5.920792079,50.01811881,0.91139604,2/16/2024 22:30,2/16/2024 22:30,2/16/2024 22:30,1031025.832,13013934.72,87119250.28,0,-104.7425743,79,2/16/2024,1
897663,29,2/17/2024,251400320,79212357.53,7921.235753,49.37466432,0,227.5890411,228.0547945,229.6164384,1.753424658,2.863013699,4.424657534,50.01342466,0.884431507,2/17/2024 22:30,2/17/2024 22:30,2/17/2024 22:30,1038938.89,13095834.15,87681768.96,0,-104.5479452,79,2/17/2024,1
901801,29,2/18/2024,251400320,79613938.36,7961.393836,40.15808219,0,227.4246575,227.7534247,229.4109589,1.671232877,2.767123288,5.123287671,50.0030137,0.898261644,2/18/2024 23:50,2/18/2024 23:50,2/18/2024 23:50,1047264.356,13139274.19,88131024.86,0,-106.0821918,79,2/18/2024,1
